County,State,Zipcode,Name,Max_temp,Min_temp,Description,Feels_like,Sunrise,Sunset,Lon,Lat
Fond du Lac ,WI,53010,Campbellsport,5.3,0.1,overcast clouds,0.3,1637412837,1637447039,-88.2729,43.6042
Ford ,IL,60919,Cabery,6.49,3.29,overcast clouds,2.85,1637412395,1637447442,-88.1921,40.9819
Ford ,KS,67801,Dodge City,9.73,7.66,overcast clouds,8.22,1637414765,1637450752,-100.0241,37.7569
Forest ,PA,16217,Cooksburg,4.05,1.39,overcast clouds,0.29,1637410290,1637445229,-79.1971,41.3384
Forest ,WI,54103,Armstrong Creek,-1.66,-4.36,overcast clouds,-5.99,1637413253,1637446728,-88.4908,45.6726
Forrest ,MS,39401,Hattiesburg,15.85,13.72,clear sky,14.36,1637411367,1637449005,-89.3065,31.3146
Forsyth ,GA,30028,Cumming,9.64,3.94,overcast clouds,4.98,1637410499,1637447411,-84.1796,34.2897
Forsyth ,NC,27009,Belews Creek,4.69,-0.88,clear sky,0.16,1637409770,1637446179,-80.093,36.2269
Fort Bend ,TX,77053,Houston,21.55,18.26,clear sky,20.22,1637412645,1637450680,-95.4587,29.5962
Foster ,ND,58421,Carrington,0.16,-1.19,clear sky,-5.33,1637416090,1637448884,-98.8933,47.4573
Fountain ,IN,47918,Attica,5.92,2.36,overcast clouds,0.56,1637412056,1637447316,-87.2241,40.2811
Franklin ,AL,35571,Hodges,10.1,5.6,overcast clouds,6.75,1637411414,1637448311,-87.959,34.3417
Franklin ,AR,72821,Altus,13.24,9.63,overcast clouds,10.24,1637412947,1637449562,-93.7598,35.4346
Franklin ,FL,32320,Apalachicola,18.31,17.0,clear sky,16.78,1637410150,1637448158,-85.0063,29.7255
Franklin ,GA,30520,Canon,7.94,2.14,scattered clouds,3.49,1637410254,1637447151,-83.1267,34.3478
Franklin ,IA,50041,Bradford,6.08,1.88,broken clouds,2.91,1637413870,1637448392,-93.2449,42.633
Franklin ,ID,83228,Clifton,4.08,1.03,overcast clouds,0.27,1637418307,1637452958,-111.9957,42.216
Franklin ,IL,62812,Benton,10.12,7.66,overcast clouds,7.1,1637412133,1637448055,-88.9227,38.0
Franklin ,IN,47012,Brookville,8.13,1.34,broken clouds,1.57,1637411394,1637446910,-84.9994,39.4213
Franklin ,KS,66042,Lane,11.35,8.09,clear sky,9.66,1637413673,1637449471,-95.0804,38.4347
Franklin ,KY,40601,Frankfort,11.46,6.16,overcast clouds,7.99,1637411191,1637447050,-84.8697,38.2281
Franklin ,MA,01301,Greenfield,4.36,-0.49,overcast clouds,1.96,1637408912,1637443451,-72.6236,42.6013
Franklin ,ME,04234,East Wilton,2.42,-1.32,overcast clouds,-1.56,1637408668,1637442528,-70.1928,44.6159
Franklin ,MO,63013,Beaufort,12.93,9.21,overcast clouds,10.13,1637412733,1637448534,-91.1709,38.4294
Franklin ,MS,39630,Bude,15.34,11.67,scattered clouds,13.08,1637411754,1637449357,-90.8457,31.4593
Franklin ,NC,27508,Bunn,7.57,2.55,clear sky,4.9,1637409291,1637445773,-78.2498,35.9577
Franklin ,NE,68929,Bloomington,9.58,8.14,overcast clouds,7.52,1637414865,1637450165,-99.0094,40.1383
Franklin ,NY,12914,Bombay,3.29,-0.99,few clouds,0.5,1637409784,1637443525,-74.5947,44.9479
Franklin ,OH,43002,Amlin,7.82,2.7,clear sky,4.97,1637411053,1637446377,-83.1792,40.072
Franklin ,PA,17201,Chambersburg,4.38,-0.88,overcast clouds,0.07,1637409706,1637445074,-77.6579,39.9313
Franklin ,TN,37306,Belvidere,9.47,4.15,clear sky,7.12,1637411087,1637447780,-86.1728,35.1415
Franklin ,TX,75457,Mount Vernon,18.1,15.41,scattered clouds,17.09,1637413010,1637450200,-95.2181,33.1702
Franklin ,VA,24065,Boones Mill,3.1,-2.71,overcast clouds,0.11,1637409859,1637446024,-79.9556,37.1331
Franklin ,VT,05441,Bakersfield,2.42,-0.56,overcast clouds,-1.24,1637409318,1637443115,-72.7697,44.7914
Franklin ,WA,99301,Pasco,5.96,2.27,overcast clouds,0.86,1637420714,1637453964,-119.1044,46.2492
Franklin Parish,LA,71219,Baskin,14.99,11.01,few clouds,14.24,1637412061,1637449466,-91.7132,32.2897
Franklin city,VA,23851,Franklin,7.73,1.92,clear sky,4.36,1637409073,1637445362,-76.9391,36.6786
Frederick ,MD,21701,Frederick,5.34,-0.05,clear sky,2.49,1637409557,1637445068,-77.335,39.4461
Frederick ,VA,22602,Winchester,3.44,-1.41,clear sky,-0.48,1637409738,1637445335,-78.269,39.1501
Fredericksburg city,VA,22401,Fredericksburg,5.0,0.39,clear sky,2.16,1637409426,1637445267,-77.4772,38.2995
Freeborn ,MN,56007,Albert Lea,3.35,0.0,scattered clouds,-0.36,1637414070,1637448253,-93.3707,43.6537
Freestone ,TX,75838,Donie,19.15,15.22,broken clouds,17.33,1637413052,1637450648,-96.2387,31.4873
Fremont ,CO,81212,Canon City,10.45,4.14,scattered clouds,6.14,1637416109,1637451901,-105.2178,38.4451
Fremont ,IA,51639,Farragut,11.43,5.16,overcast clouds,7.92,1637414105,1637449229,-95.4776,40.7215
Fremont ,ID,83420,Ashton,0.05,-2.35,scattered clouds,-3.05,1637418469,1637452522,-111.4253,44.0153
Fremont ,WY,82501,Riverton,5.12,-1.54,clear sky,3.42,1637417529,1637451914,-108.2024,43.0351
Fresno ,CA,93210,Coalinga,17.52,11.14,few clouds,13.08,1637419429,1637455846,-120.3489,36.1624
Frio ,TX,78017,Dilley,20.86,17.49,clear sky,20.61,1637413434,1637451676,-99.1747,28.6782
Frontier ,NE,69025,Curtis,7.93,5.88,overcast clouds,5.08,1637415298,1637450453,-100.5104,40.6131
Fulton ,AR,72515,Bexar,12.95,9.66,overcast clouds,10.42,1637412651,1637449040,-92.055,36.2901
Fulton ,GA,30004,Alpharetta,10.02,4.06,overcast clouds,7.51,1637410506,1637447463,-84.302,34.1124
Fulton ,IL,61415,Avon,9.93,5.18,overcast clouds,6.66,1637412887,1637448032,-90.4461,40.6549
Fulton ,IN,46910,Akron,5.9,1.59,clear sky,2.8,1637411887,1637446916,-86.0395,41.0389
Fulton ,KY,42041,Fulton,10.86,6.51,overcast clouds,5.75,1637411922,1637448243,-88.8749,36.5475
Fulton ,NY,13470,Stratford,3.07,-2.08,overcast clouds,-3.28,1637409500,1637443848,-74.6768,43.1791
Fulton ,OH,43502,Archbold,5.78,2.19,broken clouds,0.88,1637411547,1637446423,-84.3048,41.5333
Fulton ,PA,15536,Crystal Spring,2.64,-2.92,overcast clouds,-0.98,1637409841,1637445211,-78.2258,39.92
Furnas ,NE,68922,Arapahoe,10.34,7.45,overcast clouds,7.51,1637415104,1637450354,-99.8997,40.3027
Gadsden ,FL,32324,Chattahoochee,16.06,14.06,scattered clouds,14.6,1637410217,1637448005,-84.828,30.6834
Gage ,NE,68301,Adams,8.94,5.11,overcast clouds,4.39,1637414320,1637449524,-96.5396,40.4576
Gaines ,TX,79342,Loop,19.82,16.44,scattered clouds,15.45,1637414709,1637451959,-102.4221,32.9162
Galax city,VA,24333,Galax,2.41,-4.81,clear sky,-0.6,1637410024,1637446318,-80.9117,36.6565
Gallatin ,IL,62867,New Haven,10.03,6.91,overcast clouds,6.72,1637411928,1637447878,-88.1285,37.8999
Gallatin ,KY,41046,Glencoe,10.13,2.88,overcast clouds,4.82,1637411248,1637446966,-84.8116,38.7229
Gallatin ,MT,59714,Belgrade,4.41,0.0,clear sky,-2.93,1637418714,1637452142,-111.1439,45.7801
Gallia ,OH,45614,Bidwell,8.1,2.66,clear sky,5.45,1637410667,1637446327,-82.2701,38.9276
Galveston ,TX,77510,Santa Fe,21.1,18.3,broken clouds,19.72,1637412531,1637450610,-95.0734,29.4032
Garden ,NE,69147,Lewellen,2.77,2.77,overcast clouds,-0.01,1637415801,1637450731,-102.1396,41.3435
Garfield ,CO,81601,Glenwood Springs,5.78,3.42,overcast clouds,3.91,1637416772,1637452250,-107.3252,39.5296
Garfield ,MT,59058,Mosby,2.74,2.73,clear sky,-0.87,1637418119,1637451126,-107.7891,46.9005
Garfield ,NE,68823,Burwell,6.42,4.02,overcast clouds,2.25,1637415144,1637449929,-99.0995,41.808
Garfield ,OK,73701,Enid,11.82,7.55,broken clouds,9.56,1637414061,1637450419,-97.8623,36.4028
Garfield ,UT,84712,Antimony,5.23,2.53,scattered clouds,2.34,1637417688,1637453575,-111.993,38.1015
Garfield ,WA,99347,Pomeroy,5.42,0.95,overcast clouds,3.29,1637420394,1637453561,-117.5993,46.4698
Garland ,AR,71901,Hot Springs National Park,13.44,9.93,clear sky,11.0,1637412638,1637449487,-92.9587,34.5268
Garrard ,KY,40444,Lancaster,11.08,4.38,overcast clouds,8.15,1637411046,1637447065,-84.5969,37.6584
Garrett ,MD,21520,Accident,3.25,-3.23,scattered clouds,-4.24,1637410059,1637445513,-79.3085,39.6355
Garvin ,OK,73052,Lindsay,18.86,15.34,overcast clouds,15.78,1637413790,1637450563,-97.5998,34.8211
Garza ,TX,79330,Justiceburg,21.22,20.08,clear sky,18.93,1637414430,1637451646,-101.1881,33.0594
Gasconade ,MO,63091,Rosebud,12.33,9.05,overcast clouds,9.47,1637412782,1637448594,-91.3974,38.3853
Gaston ,NC,28006,Alexis,6.36,0.94,overcast clouds,3.55,1637409902,1637446527,-81.0947,35.4069
Gates ,NC,27926,Corapeake,7.95,2.95,clear sky,5.61,1637408969,1637445302,-76.5979,36.5179
Geary ,KS,66441,Junction City,10.19,8.1,clear sky,9.66,1637414181,1637449807,-96.8396,39.0299
Geauga ,OH,44021,Burton,6.15,3.06,broken clouds,2.17,1637410778,1637445680,-81.1526,41.4527
Gem ,ID,83617,Emmett,6.72,2.91,clear sky,4.91,1637419668,1637453756,-116.4927,43.9089
Genesee ,MI,48411,Atlas,3.72,1.1,overcast clouds,0.88,1637411589,1637446013,-83.5369,42.94
Genesee ,NY,14005,Alexander,6.42,3.27,overcast clouds,2.81,1637410317,1637444751,-78.2589,42.9159
Geneva ,AL,36313,Bellwood,16.32,12.18,clear sky,13.88,1637410507,1637448179,-85.7933,31.1732
Gentry ,MO,64402,Albany,10.38,7.4,overcast clouds,6.11,1637413758,1637449025,-94.327,40.2513
George ,MS,39452,Lucedale,14.65,12.47,clear sky,12.9,1637411156,1637448900,-88.649,30.8668
Georgetown ,SC,29440,Georgetown,12.08,8.86,clear sky,8.89,1637409225,1637446354,-79.3235,33.4308
Gibson ,IN,47639,Haubstadt,10.87,5.61,broken clouds,8.23,1637411837,1637447706,-87.5798,38.1895
Gibson ,TN,38233,Kenton,11.02,6.67,broken clouds,6.52,1637411910,1637448326,-89.0229,36.1906
Gila ,AZ,85135,Hayden,22.05,17.2,overcast clouds,18.69,1637416729,1637453955,-110.7868,33.0041
Gilchrist ,FL,32619,Bell,18.77,16.06,clear sky,17.55,1637409644,1637447639,-82.8711,29.7837
Giles ,TN,38449,Ardmore,11.28,4.94,few clouds,7.58,1637411246,1637447961,-86.8796,35.0574
Giles ,VA,24086,Eggleston,3.31,-3.27,clear sky,-0.52,1637410041,1637446167,-80.6343,37.2743
Gillespie ,TX,78618,Doss,17.52,14.81,few clouds,15.08,1637413636,1637451472,-99.1707,30.4613
Gilliam ,OR,97812,Arlington,7.05,2.7,broken clouds,4.22,1637420868,1637454334,-120.1971,45.6664
Gilmer ,GA,30522,Cherry Log,7.09,0.59,overcast clouds,3.77,1637410613,1637447399,-84.3908,34.7804
Gilmer ,WV,25267,Normantown,3.53,1.64,overcast clouds,0.78,1637410341,1637446015,-80.9419,38.8802
Gilpin ,CO,80422,Black Hawk,0.84,-5.55,light snow,-2.28,1637416370,1637451764,-105.4753,39.816
Glacier ,MT,59411,Babb,-2.64,-2.64,overcast clouds,-8.53,1637419857,1637452067,-113.3681,48.8788
Glades ,FL,33471,Moore Haven,23.02,20.63,overcast clouds,22.01,1637408920,1637447570,-81.2188,26.8327
Gladwin ,MI,48612,Beaverton,4.07,2.29,light rain,1.04,1637411961,1637446067,-84.4241,43.8866
Glascock ,GA,30810,Gibson,12.01,6.23,clear sky,6.35,1637409984,1637447157,-82.5766,33.2471
Glasscock ,TX,79739,Garden City,21.45,18.8,broken clouds,19.7,1637414365,1637451874,-101.5269,31.8491
Glenn ,CA,95920,Butte City,17.58,14.84,clear sky,14.78,1637420275,1637455770,-121.9515,39.4568
Gloucester ,NJ,08014,Bridgeport,6.72,1.98,overcast clouds,2.74,1637409132,1637444539,-75.3478,39.8016
Gloucester ,VA,23061,Gloucester,7.87,1.88,overcast clouds,3.71,1637409079,1637445167,-76.5464,37.4126
Glynn ,GA,31520,Brunswick,17.79,13.32,overcast clouds,15.59,1637409475,1637447147,-81.4949,31.1807
Gogebic ,MI,49911,Bessemer,-0.08,-5.69,clear sky,-4.49,1637413778,1637446952,-90.0515,46.4802
Golden Valley ,MT,59046,Lavina,5.03,1.21,clear sky,-1.85,1637418300,1637451524,-108.9959,46.3291
Golden Valley ,ND,58621,Beach,2.89,-1.55,scattered clouds,-3.36,1637417211,1637450208,-103.9843,46.9324
Goliad ,TX,77960,Fannin,21.77,19.92,scattered clouds,20.93,1637412974,1637451216,-97.2606,28.6778
Gonzales ,TX,78122,Leesville,19.31,16.78,overcast clouds,18.39,1637413174,1637451255,-97.7566,29.3961
Goochland ,VA,23038,Columbia,4.28,-0.69,overcast clouds,-0.33,1637409513,1637445517,-78.1794,37.7147
Goodhue ,MN,55009,Cannon Falls,3.56,-1.8,clear sky,0.61,1637414093,1637447987,-92.864,44.496
Gooding ,ID,83314,Bliss,4.32,-6.59,clear sky,-5.77,1637419126,1637453538,-114.9104,42.9449
Gordon ,GA,30139,Fairmount,9.43,4.57,overcast clouds,5.38,1637410643,1637447517,-84.6999,34.4362
Goshen ,WY,82212,Fort Laramie,3.1,1.93,broken clouds,2.25,1637416512,1637451165,-104.5226,42.2133
Gosper ,NE,68937,Elwood,8.34,6.55,overcast clouds,4.68,1637415127,1637450295,-99.8258,40.5747
Gove ,KS,67736,Gove,10.95,8.54,overcast clouds,8.11,1637415036,1637450703,-100.4867,38.887
Grady ,GA,39827,Cairo,17.22,13.78,clear sky,15.86,1637410100,1637447824,-84.2069,30.9528
Grady ,OK,73002,Alex,18.58,12.98,overcast clouds,14.99,1637413846,1637450583,-97.7571,34.9612
Grafton ,NH,03215,Waterville Valley,1.32,-4.0,overcast clouds,-3.21,1637408867,1637442956,-71.4995,43.9501
Graham ,AZ,85530,Bylas,20.18,15.96,overcast clouds,18.37,1637416583,1637453780,-110.117,33.1265
Graham ,KS,67625,Bogue,11.34,7.91,clear sky,9.15,1637414914,1637450438,-99.6788,39.3782
Graham ,NC,28702,Almond,7.1,0.5,overcast clouds,2.43,1637410475,1637447099,-83.4794,35.4099
Grainger ,TN,37708,Bean Station,7.35,1.97,clear sky,5.55,1637410556,1637446939,-83.3142,36.3249
Grand ,CO,80442,Fraser,2.41,-3.99,heavy snow,-0.97,1637416472,1637451827,-105.8172,39.945
Grand ,UT,84515,Cisco,10.62,6.27,few clouds,6.82,1637417170,1637452810,-109.3207,38.97
Grand Forks ,ND,58201,Grand Forks,0.12,-4.03,clear sky,-4.32,1637415734,1637448353,-97.0446,47.901
Grand Isle ,VT,05440,Alburgh,3.03,0.49,overcast clouds,0.58,1637409329,1637443192,-72.9527,44.6031
Grand Traverse ,MI,49637,Grawn,6.18,1.53,overcast clouds,2.78,1637412401,1637446245,-85.7113,44.6428
Granite ,MT,59832,Drummond,-0.02,-9.77,clear sky,-12.62,1637419384,1637452479,-113.2426,46.6647
Grant ,AR,72057,Grapevine,13.17,9.56,few clouds,10.6,1637412432,1637449382,-92.3109,34.1309
Grant ,IN,46928,Fairmount,5.07,1.06,clear sky,1.82,1637411704,1637446923,-85.6713,40.4188
Grant ,KS,67880,Ulysses,9.67,6.52,clear sky,7.31,1637415059,1637451095,-101.3488,37.5792
Grant ,KY,41010,Corinth,9.17,3.59,scattered clouds,5.41,1637411166,1637446939,-84.5846,38.5302
Grant ,MN,56248,Herman,-1.1,-3.21,clear sky,-4.44,1637415116,1637448538,-96.1434,45.8086
Grant ,ND,58529,Carson,1.27,-3.38,clear sky,-4.24,1637416534,1637449711,-101.5387,46.4624
Grant ,NE,69333,Ashby,-0.91,-0.91,overcast clouds,-3.69,1637415859,1637450589,-101.9636,41.9776
Grant ,NM,88022,Arenas Valley,12.77,9.59,clear sky,9.87,1637416077,1637453358,-108.1854,32.7839
Grant ,OK,73758,Manchester,11.84,8.63,overcast clouds,9.1,1637414180,1637450384,-98.0383,36.9744
Grant ,OR,97820,Canyon City,4.58,0.7,clear sky,2.66,1637420340,1637454261,-118.9465,44.3911
Grant ,SD,57216,Big Stone City,0.97,-2.92,clear sky,-0.28,1637415121,1637448734,-96.5614,45.285
Grant ,WA,98823,Ephrata,2.49,-1.25,broken clouds,-0.4,1637421013,1637453870,-119.5336,47.2771
Grant ,WI,53554,Livingston,6.66,1.64,clear sky,5.42,1637413242,1637447675,-90.442,42.9044
Grant ,WV,26707,Bayard,2.15,-3.91,overcast clouds,-3.74,1637410019,1637445580,-79.3645,39.2729
Grant Parish,LA,71407,Bentley,15.75,11.77,clear sky,13.41,1637412155,1637449745,-92.4882,31.5157
Granville ,NC,27507,Bullock,5.67,0.09,clear sky,2.93,1637409440,1637445775,-78.5646,36.5076
Gratiot ,MI,48615,Breckenridge,4.21,2.53,overcast clouds,1.46,1637411896,1637446169,-84.5023,43.3935
Graves ,KY,42027,Boaz,10.92,5.08,clear sky,7.48,1637411913,1637448131,-88.6223,36.93
Gray ,KS,67835,Cimarron,9.45,7.38,overcast clouds,5.77,1637414850,1637450821,-100.3438,37.8127
Gray ,TX,79054,Lefors,14.35,9.12,overcast clouds,9.78,1637414640,1637451252,-100.8059,35.4391
Grays Harbor ,WA,98520,Aberdeen,7.02,4.2,clear sky,6.06,1637421981,1637454949,-123.7963,46.9843
Grayson ,KY,40119,Falls Of Rough,11.84,7.6,overcast clouds,7.68,1637411485,1637447532,-86.4836,37.5522
Grayson ,TX,75020,Denison,18.82,16.12,clear sky,17.19,1637413402,1637450448,-96.5496,33.745
Grayson ,VA,24292,Whitetop,2.38,-6.07,overcast clouds,-4.89,1637410179,1637446485,-81.5839,36.6106
Greeley ,KS,67879,Tribune,8.27,5.38,overcast clouds,5.42,1637415288,1637451066,-101.7656,38.4962
Greeley ,NE,68665,Spalding,6.34,4.86,overcast clouds,2.34,1637414950,1637449774,-98.3715,41.6874
Green ,KY,42743,Greensburg,10.6,5.07,overcast clouds,7.37,1637411211,1637447344,-85.5236,37.243
Green ,WI,53502,Albany,7.43,0.6,scattered clouds,2.52,1637412969,1637447465,-89.4357,42.7155
Green Lake ,WI,53926,Dalton,4.25,-0.04,scattered clouds,-0.7,1637413069,1637447248,-89.1918,43.6718
Greenbrier ,WV,24901,Lewisburg,4.63,-3.56,clear sky,-0.36,1637410069,1637446047,-80.4407,37.8083
Greene ,AL,35443,Boligee,11.09,9.02,few clouds,8.74,1637411235,1637448523,-88.0267,32.7746
Greene ,AR,72412,Beech Grove,10.03,7.76,scattered clouds,7.67,1637412302,1637448735,-90.6914,36.1281
Greene ,GA,30642,Greensboro,9.01,4.2,clear sky,6.82,1637410166,1637447260,-83.1702,33.5637
Greene ,IA,50050,Churdan,7.46,4.68,overcast clouds,3.8,1637414094,1637448768,-94.4933,42.1614
Greene ,IL,62016,Carrollton,13.11,8.88,overcast clouds,9.47,1637412676,1637448225,-90.4092,39.3009
Greene ,IN,47424,Bloomfield,7.46,2.81,overcast clouds,3.47,1637411786,1637447415,-86.8675,39.0295
Greene ,MO,65604,Ash Grove,13.34,9.87,clear sky,10.48,1637413156,1637449267,-93.5781,37.316
Greene ,MS,39451,Leakesville,14.88,12.71,clear sky,13.07,1637411165,1637448848,-88.5595,31.1238
Greene ,NC,27888,Walstonburg,8.93,4.06,broken clouds,4.46,1637409110,1637445689,-77.6983,35.5882
Greene ,NY,12015,Athens,5.83,1.09,overcast clouds,2.82,1637409145,1637443790,-73.8152,42.2736
Greene ,OH,45301,Alpha,7.97,1.62,clear sky,3.37,1637411202,1637446633,-84.0233,39.7117
Greene ,PA,15310,Aleppo,6.9,2.35,overcast clouds,3.25,1637410363,1637445761,-80.4579,39.8246
Greene ,TN,37616,Afton,6.79,2.27,clear sky,4.06,1637410407,1637446816,-82.7476,36.2265
Greene ,VA,22923,Barboursville,3.55,-1.05,clear sky,1.0,1637409613,1637445479,-78.3098,38.2095
Greenlee ,AZ,85533,Clifton,15.63,12.03,overcast clouds,12.15,1637416375,1637453570,-109.2462,33.1323
Greensville ,VA,23847,Emporia,4.92,0.09,clear sky,0.04,1637409224,1637445510,-77.563,36.6857
Greenup ,KY,41121,Argillite,8.94,2.49,broken clouds,6.36,1637410726,1637446527,-82.8094,38.4322
Greenville ,SC,29601,Greenville,7.69,1.83,clear sky,2.13,1637410145,1637446915,-82.406,34.8472
Greenwood ,KS,66853,Hamilton,10.54,7.77,overcast clouds,8.03,1637413870,1637449796,-96.1691,37.9791
Greenwood ,SC,29646,Greenwood,7.23,3.1,clear sky,2.15,1637409999,1637446940,-82.1562,34.1758
Greer ,OK,73547,Granite,15.49,10.55,overcast clouds,12.13,1637414239,1637450973,-99.3881,34.9712
Gregg ,TX,75601,Longview,18.07,14.83,clear sky,16.49,1637412813,1637450162,-94.7303,32.5178
Gregory ,SD,57317,Bonesteel,4.97,3.71,overcast clouds,1.92,1637415322,1637449698,-98.988,43.0695
Grenada ,MS,38901,Grenada,11.97,8.05,broken clouds,10.13,1637411786,1637448827,-89.8087,33.7751
Griggs ,ND,58416,Binford,0.07,-1.29,few clouds,-6.0,1637415984,1637448732,-98.3546,47.5739
Grimes ,TX,77363,Plantersville,21.22,17.88,overcast clouds,19.78,1637412819,1637450694,-95.8498,30.2969
Grundy ,IA,50609,Beaman,5.93,3.84,overcast clouds,2.58,1637413703,1637448354,-92.8162,42.2367
Grundy ,IL,60407,Braceville,7.5,3.58,overcast clouds,3.17,1637412452,1637447422,-88.269,41.2288
Grundy ,MO,64641,Galt,10.51,7.53,overcast clouds,8.28,1637413518,1637448817,-93.3953,40.144
Grundy ,TN,37301,Altamont,7.22,2.48,overcast clouds,2.38,1637411026,1637447645,-85.7635,35.4258
Guadalupe ,NM,87711,Anton Chico,14.07,9.73,overcast clouds,11.15,1637415651,1637452324,-105.1422,35.2001
Guadalupe ,TX,78108,Cibolo,18.79,15.92,clear sky,17.42,1637413308,1637451347,-98.228,29.575
Guayama Municipio,PR,00784,Guayama,27.86,22.72,few clouds,25.76,1637404401,1637444835,-66.11,17.97
Guayanilla Municipio,PR,00656,Guayanilla,26.75,23.53,few clouds,25.62,1637404569,1637444993,-66.79,18.02
Guaynabo Municipio,PR,00934,"""Fort Buchanan""",27.84,22.69,scattered clouds,26.04,1637404445,1637444795,-66.12,18.41
Guernsey ,OH,43722,Buffalo,8.07,4.45,overcast clouds,6.47,1637410631,1637446002,-81.5201,39.9159
Guilford ,NC,27214,Browns Summit,4.77,-0.8,broken clouds,2.11,1637409674,1637446090,-79.7101,36.2019
Gulf ,FL,32456,Port Saint Joe,18.0,16.7,overcast clouds,16.73,1637410231,1637448219,-85.303,29.8119
Gunica Municipio,PR,00647,Ensenada,26.67,23.45,clear sky,25.34,1637404599,1637445035,-66.94,17.96
Gunnison ,CO,81210,Almont,-3.45,-6.67,light snow,-5.18,1637416509,1637452194,-106.6603,38.82
Gurabo Municipio,PR,00778,Gurabo,27.51,22.37,broken clouds,25.24,1637404394,1637444775,-65.97,18.25
Guthrie ,IA,50026,Bagley,7.94,5.01,overcast clouds,4.29,1637414030,1637448808,-94.4415,41.8341
Gwinnett ,GA,30017,Grayson,9.94,3.98,clear sky,5.43,1637410397,1637447410,-83.9632,33.8901
Haakon ,SD,57552,Midland,2.65,2.65,broken clouds,0.45,1637416011,1637450049,-101.1554,44.0717
Habersham ,GA,30510,Alto,7.57,1.28,overcast clouds,2.43,1637410382,1637447251,-83.602,34.4591
Haines Borough,AK,99827,Haines,-7.97,-7.97,light snow,-14.51,1637428119,1637454450,-135.542,59.2519
Hale ,AL,35441,Akron,11.82,8.84,few clouds,8.77,1637411172,1637448440,-87.7219,32.8553
Hale ,TX,79072,Plainview,19.02,12.97,clear sky,11.16,1637414701,1637451633,-101.7259,34.1962
Halifax ,NC,27823,Enfield,5.06,1.02,clear sky,3.12,1637409194,1637445612,-77.7129,36.1973
Halifax ,VA,24520,Alton,4.67,0.11,overcast clouds,1.39,1637409561,1637445873,-79.0202,36.5894
Hall ,GA,30501,Gainesville,8.18,2.54,few clouds,3.4,1637410417,1637447324,-83.8256,34.3073
Hall ,NE,68801,Grand Island,9.6,7.68,overcast clouds,6.67,1637414824,1637449886,-98.3411,40.9219
Hall ,TX,79239,Lakeview,18.6,18.6,overcast clouds,17.01,1637414522,1637451332,-100.7259,34.6724
Hamblen ,TN,37813,Morristown,7.04,1.66,clear sky,5.21,1637410530,1637446947,-83.2755,36.1957
Hamilton ,FL,32052,Jasper,17.7,15.16,clear sky,16.28,1637409741,1637447571,-82.9322,30.5029
Hamilton ,IA,50034,Blairsburg,6.4,3.88,overcast clouds,1.68,1637413947,1637448514,-93.6594,42.4937
Hamilton ,IL,62817,Broughton,10.3,7.05,overcast clouds,8.07,1637412017,1637447952,-88.4678,37.9546
Hamilton ,IN,46030,Arcadia,5.59,1.05,overcast clouds,0.4,1637411756,1637447048,-86.0409,40.1776
Hamilton ,KS,67836,Coolidge,7.94,3.68,overcast clouds,2.88,1637415278,1637451191,-102.007,38.0215
Hamilton ,NE,68818,Aurora,10.13,6.38,overcast clouds,7.3,1637414736,1637449819,-98.0201,40.8528
