County,State,Commodity,Value
Stephenson,IL,Squash,64.0
Stephenson,IL,Sweet corn,60.0
Stephenson,IL,Tomatoes,18.0
Stephenson,IL,Vegetable totals,213256.0
Stephenson,IL,"Vegetables, other",30.0
Steuben,IN,Cucumbers,6.0
Steuben,IN,Melons,8.0
Steuben,IN,Peppers,12.0
Steuben,IN,Pumpkins,8.0
Steuben,IN,Tomatoes,6.0
Steuben,IN,Vegetable totals,21.0
Steuben,NY,Asparagus,14.0
Steuben,NY,Beans,2846.0
Steuben,NY,Beets,23.0
Steuben,NY,Broccoli,6.0
Steuben,NY,Brussels sprouts,6.0
Steuben,NY,Cabbage,14.0
Steuben,NY,Carrots,5.0
Steuben,NY,Cauliflower,4.0
Steuben,NY,Cucumbers,59.0
Steuben,NY,Eggplant,6.0
Steuben,NY,Garlic,41.0
Steuben,NY,Greens,10.0
Steuben,NY,Herbs,4.0
Steuben,NY,Lettuce,44.0
Steuben,NY,Melons,18.0
Steuben,NY,Onions,17.0
Steuben,NY,Peas,15.0
Steuben,NY,Peppers,47.0
Steuben,NY,Potatoes,6940.0
Steuben,NY,Pumpkins,116.0
Steuben,NY,Radishes,4.0
Steuben,NY,Rhubarb,11.0
Steuben,NY,Spinach,2.0
Steuben,NY,Squash,302.0
Steuben,NY,Sweet corn,87.0
Steuben,NY,Tomatoes,47.0
Steuben,NY,Vegetable totals,12196556.0
Steuben,NY,"Vegetables, other",12.0
Stevens,MN,Beans,6.0
Stevens,MN,Beets,6.0
Stevens,MN,Cabbage,12.0
Stevens,MN,Carrots,6.0
Stevens,MN,Cucumbers,6.0
Stevens,MN,Eggplant,6.0
Stevens,MN,Onions,6.0
Stevens,MN,Peppers,6.0
Stevens,MN,Potatoes,8.0
Stevens,MN,Pumpkins,6.0
Stevens,MN,Radishes,6.0
Stevens,MN,Rhubarb,6.0
Stevens,MN,Squash,24.0
Stevens,MN,Tomatoes,8.0
Stevens,MN,Vegetable totals,31.0
Stevens,WA,Asparagus,4.0
Stevens,WA,Beans,20.0
Stevens,WA,Beets,14.0
Stevens,WA,Broccoli,12.0
Stevens,WA,Brussels sprouts,4.0
Stevens,WA,Carrots,8.0
Stevens,WA,Cauliflower,4.0
Stevens,WA,Cucumbers,27.0
Stevens,WA,Eggplant,4.0
Stevens,WA,Garlic,85.0
Stevens,WA,Greens,8.0
Stevens,WA,Herbs,2.0
Stevens,WA,Lettuce,44.0
Stevens,WA,Melons,8.0
Stevens,WA,Onions,44.0
Stevens,WA,Peas,12.0
Stevens,WA,Peppers,16.0
Stevens,WA,Potatoes,10.0
Stevens,WA,Pumpkins,26.0
Stevens,WA,Radishes,2.0
Stevens,WA,Rhubarb,2.0
Stevens,WA,Spinach,6.0
Stevens,WA,Squash,68.0
Stevens,WA,Sweet corn,52.0
Stevens,WA,Tomatoes,8.0
Stevens,WA,Vegetable totals,745.0
Stevens,WA,"Vegetables, other",25.0
Stewart,GA,Beans,4.0
Stewart,GA,Broccoli,8.0
Stewart,GA,Cabbage,14.0
Stewart,GA,Carrots,2.0
Stewart,GA,Cucumbers,2.0
Stewart,GA,Eggplant,10.0
Stewart,GA,Greens,30.0
Stewart,GA,Melons,6.0
Stewart,GA,Okra,27.0
Stewart,GA,Peas,33.0
Stewart,GA,Peppers,28.0
Stewart,GA,Squash,60.0
Stewart,GA,Sweet potatoes,18.0
Stewart,GA,Tomatoes,12.0
Stewart,GA,Turnips,2.0
Stewart,GA,Vegetable totals,258.0
Stewart,GA,"Vegetables, other",8.0
Stewart,TN,Beans,8.0
Stewart,TN,Broccoli,4.0
Stewart,TN,Cabbage,4.0
Stewart,TN,Cauliflower,2.0
Stewart,TN,Cucumbers,8.0
Stewart,TN,Eggplant,2.0
Stewart,TN,Greens,6.0
Stewart,TN,Lettuce,6.0
Stewart,TN,Melons,20.0
Stewart,TN,Okra,2.0
Stewart,TN,Onions,2.0
Stewart,TN,Peas,4.0
Stewart,TN,Peppers,10.0
Stewart,TN,Potatoes,4.0
Stewart,TN,Pumpkins,94.0
Stewart,TN,Radishes,2.0
Stewart,TN,Squash,8.0
Stewart,TN,Sweet corn,16.0
Stewart,TN,Tomatoes,10.0
Stewart,TN,Turnips,2.0
Stewart,TN,Vegetable totals,110213.0
Stillwater,MT,Cucumbers,2.0
Stillwater,MT,Onions,2.0
Stillwater,MT,Pumpkins,2.0
Stillwater,MT,Squash,6.0
Stillwater,MT,Tomatoes,2.0
Stillwater,MT,Vegetable totals,6040.0
Stillwater,MT,"Vegetables, other",6.0
Stoddard,MO,Beans,2.0
Stoddard,MO,Cucumbers,4.0
Stoddard,MO,Okra,2.0
Stoddard,MO,Peppers,2.0
Stoddard,MO,Pumpkins,2.0
Stoddard,MO,Squash,8.0
Stoddard,MO,Sweet corn,2.0
Stoddard,MO,Sweet potatoes,2.0
Stoddard,MO,Tomatoes,4.0
Stoddard,MO,Vegetable totals,17.0
Stokes,NC,Artichokes,4.0
Stokes,NC,Asparagus,4.0
Stokes,NC,Beans,74.0
Stokes,NC,Beets,16.0
Stokes,NC,Broccoli,28.0
Stokes,NC,Cabbage,36.0
Stokes,NC,Carrots,18.0
Stokes,NC,Celery,4.0
Stokes,NC,Cucumbers,50.0
Stokes,NC,Eggplant,38.0
Stokes,NC,Garlic,34.0
Stokes,NC,Ginger root,4.0
Stokes,NC,Ginseng,22.0
Stokes,NC,Greens,44.0
Stokes,NC,Herbs,22.0
Stokes,NC,Horseradish,10.0
Stokes,NC,Lettuce,112.0
Stokes,NC,Melons,42.0
Stokes,NC,Okra,30.0
Stokes,NC,Onions,58.0
Stokes,NC,Parsley,8.0
Stokes,NC,Peas,52.0
Stokes,NC,Peppers,80.0
Stokes,NC,Potatoes,63.0
Stokes,NC,Pumpkins,8.0
Stokes,NC,Radishes,14.0
Stokes,NC,Spinach,14.0
Stokes,NC,Squash,108.0
Stokes,NC,Sweet corn,92.0
Stokes,NC,Sweet potatoes,88.0
Stokes,NC,Tomatoes,62.0
Stokes,NC,Turnips,16.0
Stokes,NC,Vegetable totals,496763.0
Stokes,NC,"Vegetables, other",22.0
Stokes,NC,Watercress,4.0
Stone,AR,Cucumbers,2.0
Stone,AR,Squash,4.0
Stone,AR,Tomatoes,8.0
Stone,AR,Vegetable totals,32.0
Stone,MS,Beans,45.0
Stone,MS,Cabbage,4.0
Stone,MS,Carrots,4.0
Stone,MS,Cauliflower,4.0
Stone,MS,Cucumbers,4.0
Stone,MS,Eggplant,6.0
Stone,MS,Greens,4.0
Stone,MS,Lettuce,12.0
Stone,MS,Melons,32.0
Stone,MS,Onions,12.0
Stone,MS,Peas,8.0
Stone,MS,Potatoes,4.0
Stone,MS,Pumpkins,18.0
Stone,MS,Squash,16.0
Stone,MS,Sweet corn,37.0
Stone,MS,Sweet potatoes,4.0
Stone,MS,Tomatoes,11.0
Stone,MS,Vegetable totals,139270.0
Stone,MO,Beans,3.0
Stone,MO,Broccoli,2.0
Stone,MO,Cucumbers,4.0
Stone,MO,Onions,2.0
Stone,MO,Peppers,4.0
Stone,MO,Potatoes,8.0
Stone,MO,Pumpkins,2.0
Stone,MO,Squash,4.0
Stone,MO,Sweet corn,2.0
Stone,MO,Tomatoes,50.0
Stone,MO,Vegetable totals,157129.0
Story,IA,Asparagus,8.0
Story,IA,Beans,36.0
Story,IA,Beets,6.0
Story,IA,Broccoli,4.0
Story,IA,Cabbage,10.0
Story,IA,Carrots,16.0
Story,IA,Cauliflower,4.0
Story,IA,Cucumbers,12.0
Story,IA,Daikon,2.0
Story,IA,Eggplant,10.0
Story,IA,Garlic,20.0
Story,IA,Greens,10.0
Story,IA,Herbs,4.0
Story,IA,Lettuce,26.0
Story,IA,Melons,24.0
Story,IA,Okra,8.0
Story,IA,Onions,28.0
Story,IA,Peas,8.0
Story,IA,Peppers,46.0
Story,IA,Potatoes,20.0
Story,IA,Pumpkins,10.0
Story,IA,Radishes,2.0
Story,IA,Rhubarb,8.0
Story,IA,Spinach,2.0
Story,IA,Squash,74.0
Story,IA,Sweet corn,56.0
Story,IA,Sweet potatoes,10.0
Story,IA,Tomatoes,32.0
Story,IA,Turnips,2.0
Story,IA,Vegetable totals,571443.0
Story,IA,"Vegetables, other",20.0
Strafford,NH,Asparagus,4.0
Strafford,NH,Beans,24.0
Strafford,NH,Beets,16.0
Strafford,NH,Broccoli,38.0
Strafford,NH,Brussels sprouts,12.0
Strafford,NH,Cabbage,16.0
Strafford,NH,Carrots,10.0
Strafford,NH,Cauliflower,18.0
Strafford,NH,Cucumbers,30.0
Strafford,NH,Daikon,4.0
Strafford,NH,Eggplant,30.0
Strafford,NH,Garlic,18.0
Strafford,NH,Greens,26.0
Strafford,NH,Herbs,6.0
Strafford,NH,Lettuce,40.0
Strafford,NH,Melons,24.0
Strafford,NH,Okra,2.0
Strafford,NH,Onions,28.0
Strafford,NH,Peas,8.0
Strafford,NH,Peppers,38.0
Strafford,NH,Potatoes,28.0
Strafford,NH,Pumpkins,64.0
Strafford,NH,Radishes,4.0
Strafford,NH,Rhubarb,4.0
Strafford,NH,Spinach,2.0
Strafford,NH,Squash,150.0
Strafford,NH,Sweet corn,276.0
Strafford,NH,Sweet potatoes,4.0
Strafford,NH,Tomatoes,28.0
Strafford,NH,Vegetable totals,1139956.0
Strafford,NH,"Vegetables, other",62.0
Stutsman,ND,Beans,2.0
Stutsman,ND,Beets,2.0
Stutsman,ND,Broccoli,2.0
Stutsman,ND,Cabbage,4.0
Stutsman,ND,Carrots,2.0
Stutsman,ND,Cauliflower,2.0
Stutsman,ND,Cucumbers,4.0
Stutsman,ND,Eggplant,2.0
Stutsman,ND,Melons,2.0
Stutsman,ND,Onions,2.0
Stutsman,ND,Peas,4.0
Stutsman,ND,Peppers,4.0
Stutsman,ND,Potatoes,2.0
Stutsman,ND,Squash,10.0
Stutsman,ND,Sweet corn,2.0
Stutsman,ND,Tomatoes,4.0
Stutsman,ND,Vegetable totals,44.0
Sublette,WY,Peas,2.0
Sublette,WY,Tomatoes,6.0
Sublette,WY,Vegetable totals,16026.0
Suffolk,MA,Eggplant,2.0
Suffolk,MA,Greens,12.0
Suffolk,MA,Herbs,2.0
Suffolk,MA,Lettuce,24.0
Suffolk,MA,Melons,6.0
Suffolk,MA,Peppers,2.0
Suffolk,MA,Squash,4.0
Suffolk,MA,Tomatoes,10.0
Suffolk,MA,Vegetable totals,71058.0
Suffolk,MA,"Vegetables, other",12.0
Suffolk,NY,Asparagus,368.0
Suffolk,NY,Beans,468.0
Suffolk,NY,Beets,94.0
Suffolk,NY,Broccoli,151.0
Suffolk,NY,Brussels sprouts,80.0
Suffolk,NY,Cabbage,494.0
Suffolk,NY,Carrots,90.0
Suffolk,NY,Cauliflower,124.0
Suffolk,NY,Celery,44.0
Suffolk,NY,Chicory,12.0
Suffolk,NY,Cucumbers,177.0
Suffolk,NY,Daikon,14.0
Suffolk,NY,Eggplant,196.0
Suffolk,NY,Escarole & endive,56.0
Suffolk,NY,Garlic,106.0
Suffolk,NY,Greens,242.0
Suffolk,NY,Herbs,100.0
Suffolk,NY,Horseradish,4.0
Suffolk,NY,Lettuce,632.0
Suffolk,NY,Melons,402.0
Suffolk,NY,Okra,26.0
Suffolk,NY,Onions,214.0
Suffolk,NY,Parsley,82.0
Suffolk,NY,Peas,108.0
Suffolk,NY,Peppers,246.0
Suffolk,NY,Potatoes,3586.0
Suffolk,NY,Pumpkins,724.0
Suffolk,NY,Radishes,60.0
Suffolk,NY,Rhubarb,36.0
Suffolk,NY,Spinach,58.0
Suffolk,NY,Squash,974.0
Suffolk,NY,Sweet corn,2946.0
Suffolk,NY,Sweet potatoes,60.0
Suffolk,NY,Tomatoes,776.0
Suffolk,NY,Turnips,52.0
Suffolk,NY,Vegetable totals,28711657.0
Suffolk,NY,"Vegetables, other",480.0
Suffolk,NY,Watercress,2.0
Suffolk city,VA,Asparagus,2.0
Suffolk city,VA,Beans,77.0
Suffolk city,VA,Beets,2.0
Suffolk city,VA,Broccoli,4.0
Suffolk city,VA,Cabbage,2.0
Suffolk city,VA,Carrots,2.0
Suffolk city,VA,Cucumbers,4.0
Suffolk city,VA,Eggplant,2.0
Suffolk city,VA,Garlic,4.0
Suffolk city,VA,Greens,10.0
Suffolk city,VA,Herbs,2.0
Suffolk city,VA,Melons,50.0
Suffolk city,VA,Peppers,12.0
Suffolk city,VA,Potatoes,14.0
Suffolk city,VA,Pumpkins,2.0
Suffolk city,VA,Radishes,2.0
Suffolk city,VA,Spinach,4.0
Suffolk city,VA,Squash,16.0
Suffolk city,VA,Sweet corn,6.0
Suffolk city,VA,Tomatoes,20.0
Suffolk city,VA,Vegetable totals,207310.0
Sullivan,IN,Beans,62.0
Sullivan,IN,Cucumbers,11.0
Sullivan,IN,Melons,397.0
Sullivan,IN,Onions,6.0
Sullivan,IN,Peppers,4.0
Sullivan,IN,Potatoes,8.0
Sullivan,IN,Pumpkins,8.0
Sullivan,IN,Sweet corn,433.0
Sullivan,IN,Tomatoes,19.0
Sullivan,IN,Vegetable totals,3332132.0
Sullivan,MO,Beans,8.0
Sullivan,MO,Beets,4.0
Sullivan,MO,Broccoli,4.0
Sullivan,MO,Cucumbers,4.0
Sullivan,MO,Greens,4.0
Sullivan,MO,Lettuce,8.0
Sullivan,MO,Melons,16.0
Sullivan,MO,Onions,4.0
Sullivan,MO,Peas,4.0
Sullivan,MO,Peppers,4.0
Sullivan,MO,Potatoes,4.0
Sullivan,MO,Pumpkins,4.0
Sullivan,MO,Radishes,4.0
Sullivan,MO,Spinach,4.0
Sullivan,MO,Squash,12.0
Sullivan,MO,Sweet corn,4.0
Sullivan,MO,Tomatoes,4.0
Sullivan,MO,Vegetable totals,42.0
Sullivan,NH,Asparagus,8.0
Sullivan,NH,Beans,10.0
Sullivan,NH,Beets,4.0
Sullivan,NH,Broccoli,4.0
Sullivan,NH,Brussels sprouts,2.0
Sullivan,NH,Cabbage,2.0
Sullivan,NH,Carrots,2.0
Sullivan,NH,Cauliflower,2.0
Sullivan,NH,Cucumbers,12.0
Sullivan,NH,Garlic,14.0
Sullivan,NH,Lettuce,4.0
Sullivan,NH,Melons,6.0
Sullivan,NH,Onions,4.0
Sullivan,NH,Peas,2.0
Sullivan,NH,Peppers,6.0
Sullivan,NH,Potatoes,36.0
Sullivan,NH,Pumpkins,68.0
Sullivan,NH,Radishes,2.0
Sullivan,NH,Rhubarb,4.0
Sullivan,NH,Squash,64.0
Sullivan,NH,Sweet corn,178.0
Sullivan,NH,Tomatoes,10.0
Sullivan,NH,Vegetable totals,1015688.0
Sullivan,NH,"Vegetables, other",24.0
Sullivan,NY,Asparagus,2.0
Sullivan,NY,Beans,38.0
Sullivan,NY,Beets,39.0
Sullivan,NY,Broccoli,28.0
Sullivan,NY,Brussels sprouts,10.0
Sullivan,NY,Cabbage,32.0
Sullivan,NY,Carrots,11.0
Sullivan,NY,Cauliflower,10.0
Sullivan,NY,Celery,2.0
Sullivan,NY,Chicory,2.0
Sullivan,NY,Cucumbers,37.0
Sullivan,NY,Daikon,6.0
Sullivan,NY,Eggplant,8.0
Sullivan,NY,Escarole & endive,2.0
Sullivan,NY,Garlic,32.0
Sullivan,NY,Ginger root,2.0
Sullivan,NY,Greens,34.0
Sullivan,NY,Herbs,16.0
Sullivan,NY,Horseradish,2.0
Sullivan,NY,Lettuce,72.0
Sullivan,NY,Melons,6.0
Sullivan,NY,Okra,4.0
Sullivan,NY,Onions,13.0
Sullivan,NY,Parsley,8.0
Sullivan,NY,Peas,16.0
Sullivan,NY,Peppers,29.0
Sullivan,NY,Potatoes,64.0
Sullivan,NY,Pumpkins,34.0
Sullivan,NY,Radishes,9.0
Sullivan,NY,Rhubarb,11.0
Sullivan,NY,Spinach,9.0
Sullivan,NY,Squash,152.0
Sullivan,NY,Sweet corn,34.0
Sullivan,NY,Sweet potatoes,14.0
Sullivan,NY,Tomatoes,52.0
Sullivan,NY,Turnips,28.0
Sullivan,NY,Vegetable totals,510399.0
Sullivan,NY,"Vegetables, other",2.0
Sullivan,NY,Watercress,2.0
Sullivan,PA,Brussels sprouts,2.0
Sullivan,PA,Carrots,2.0
Sullivan,PA,Cucumbers,2.0
Sullivan,PA,Onions,2.0
Sullivan,PA,Peas,2.0
Sullivan,PA,Peppers,2.0
Sullivan,PA,Potatoes,2.0
Sullivan,PA,Pumpkins,2.0
Sullivan,PA,Sweet corn,8.0
Sullivan,PA,Tomatoes,4.0
Sullivan,PA,Turnips,2.0
Sullivan,PA,Vegetable totals,48086.0
Sullivan,TN,Asparagus,8.0
Sullivan,TN,Beans,8.0
Sullivan,TN,Beets,4.0
Sullivan,TN,Broccoli,4.0
Sullivan,TN,Brussels sprouts,2.0
Sullivan,TN,Cabbage,4.0
Sullivan,TN,Carrots,2.0
Sullivan,TN,Celery,6.0
Sullivan,TN,Cucumbers,16.0
Sullivan,TN,Garlic,4.0
Sullivan,TN,Ginger root,6.0
Sullivan,TN,Greens,18.0
Sullivan,TN,Herbs,2.0
Sullivan,TN,Horseradish,2.0
Sullivan,TN,Lettuce,10.0
Sullivan,TN,Melons,6.0
Sullivan,TN,Okra,8.0
Sullivan,TN,Onions,4.0
Sullivan,TN,Peas,6.0
Sullivan,TN,Peppers,19.0
Sullivan,TN,Potatoes,20.0
Sullivan,TN,Pumpkins,14.0
Sullivan,TN,Radishes,2.0
Sullivan,TN,Rhubarb,6.0
Sullivan,TN,Spinach,4.0
Sullivan,TN,Squash,30.0
Sullivan,TN,Sweet corn,16.0
Sullivan,TN,Sweet potatoes,14.0
Sullivan,TN,Tomatoes,24.0
Sullivan,TN,Vegetable totals,139199.0
Summers,WV,Beans,4.0
Summers,WV,Beets,2.0
Summers,WV,Cabbage,4.0
Summers,WV,Eggplant,2.0
Summers,WV,Greens,2.0
Summers,WV,Herbs,2.0
Summers,WV,Lettuce,4.0
Summers,WV,Melons,2.0
Summers,WV,Okra,2.0
Summers,WV,Peppers,6.0
Summers,WV,Potatoes,13.0
Summers,WV,Pumpkins,8.0
Summers,WV,Squash,8.0
Summers,WV,Tomatoes,13.0
Summers,WV,Turnips,2.0
Summers,WV,Vegetable totals,38082.0
Summit,OH,Asparagus,8.0
Summit,OH,Beans,48.0
Summit,OH,Beets,18.0
Summit,OH,Broccoli,16.0
Summit,OH,Brussels sprouts,6.0
Summit,OH,Cabbage,34.0
Summit,OH,Carrots,14.0
Summit,OH,Cauliflower,8.0
Summit,OH,Celery,4.0
Summit,OH,Cucumbers,29.0
Summit,OH,Daikon,4.0
Summit,OH,Eggplant,18.0
Summit,OH,Garlic,30.0
Summit,OH,Ginger root,4.0
Summit,OH,Greens,16.0
Summit,OH,Herbs,18.0
Summit,OH,Horseradish,4.0
Summit,OH,Lettuce,36.0
Summit,OH,Melons,22.0
Summit,OH,Okra,4.0
Summit,OH,Onions,16.0
Summit,OH,Parsley,4.0
Summit,OH,Peas,10.0
Summit,OH,Peppers,68.0
Summit,OH,Potatoes,18.0
Summit,OH,Pumpkins,19.0
Summit,OH,Radishes,8.0
Summit,OH,Rhubarb,2.0
Summit,OH,Spinach,10.0
Summit,OH,Squash,64.0
Summit,OH,Sweet corn,762.0
Summit,OH,Tomatoes,56.0
Summit,OH,Turnips,4.0
Summit,OH,Vegetable totals,1278732.0
Summit,OH,"Vegetables, other",16.0
Summit,UT,Beets,2.0
Summit,UT,Carrots,2.0
Summit,UT,Garlic,2.0
Summit,UT,Lettuce,4.0
Summit,UT,Potatoes,4.0
Summit,UT,Spinach,2.0
Summit,UT,Tomatoes,2.0
Summit,UT,Vegetable totals,50062.0
Summit,UT,"Vegetables, other",4.0
Sumner,KS,Celery,2.0
Sumner,KS,Cucumbers,2.0
Sumner,KS,Greens,2.0
Sumner,KS,Melons,48.0
Sumner,KS,Onions,2.0
Sumner,KS,Peppers,2.0
Sumner,KS,Potatoes,20.0
Sumner,KS,Pumpkins,28.0
Sumner,KS,Squash,4.0
Sumner,KS,Sweet corn,28.0
Sumner,KS,Tomatoes,24.0
Sumner,KS,Vegetable totals,154.0
Sumner,TN,Beans,20.0
Sumner,TN,Beets,13.0
Sumner,TN,Broccoli,24.0
Sumner,TN,Brussels sprouts,12.0
Sumner,TN,Cabbage,24.0
Sumner,TN,Carrots,8.0
Sumner,TN,Cauliflower,18.0
Sumner,TN,Celery,2.0
Sumner,TN,Cucumbers,19.0
Sumner,TN,Eggplant,12.0
Sumner,TN,Garlic,4.0
Sumner,TN,Ginger root,6.0
Sumner,TN,Greens,22.0
Sumner,TN,Herbs,8.0
Sumner,TN,Horseradish,2.0
Sumner,TN,Lettuce,42.0
Sumner,TN,Melons,20.0
Sumner,TN,Okra,24.0
Sumner,TN,Onions,27.0
Sumner,TN,Parsley,6.0
Sumner,TN,Peas,16.0
Sumner,TN,Peppers,44.0
Sumner,TN,Potatoes,26.0
Sumner,TN,Pumpkins,10.0
Sumner,TN,Radishes,8.0
Sumner,TN,Spinach,14.0
Sumner,TN,Squash,96.0
Sumner,TN,Sweet corn,39.0
Sumner,TN,Sweet potatoes,18.0
Sumner,TN,Tomatoes,51.0
Sumner,TN,Turnips,6.0
Sumner,TN,Vegetable totals,216283.0
Sumner,TN,"Vegetables, other",4.0
Sumner,TN,Watercress,6.0
Sumter,AL,Beans,2.0
Sumter,AL,Cucumbers,8.0
Sumter,AL,Eggplant,2.0
Sumter,AL,Greens,12.0
Sumter,AL,Melons,20.0
Sumter,AL,Okra,16.0
Sumter,AL,Peas,4.0
Sumter,AL,Radishes,2.0
Sumter,AL,Squash,12.0
Sumter,AL,Sweet corn,2.0
Sumter,AL,Tomatoes,6.0
Sumter,AL,Vegetable totals,71074.0
Sumter,FL,Beans,22.0
Sumter,FL,Beets,8.0
Sumter,FL,Cabbage,12.0
Sumter,FL,Cucumbers,30.0
Sumter,FL,Daikon,6.0
Sumter,FL,Ginger root,6.0
Sumter,FL,Greens,50.0
Sumter,FL,Melons,24.0
Sumter,FL,Okra,10.0
Sumter,FL,Peas,72.0
Sumter,FL,Potatoes,24.0
Sumter,FL,Pumpkins,4.0
Sumter,FL,Squash,52.0
Sumter,FL,Sweet corn,30.0
Sumter,FL,Sweet potatoes,14.0
Sumter,FL,Tomatoes,2.0
Sumter,FL,Vegetable totals,868.0
Sumter,GA,Beans,4744.0
Sumter,GA,Broccoli,2.0
Sumter,GA,Cabbage,4.0
Sumter,GA,Carrots,2.0
Sumter,GA,Cucumbers,6.0
Sumter,GA,Eggplant,2.0
Sumter,GA,Greens,12.0
Sumter,GA,Melons,6.0
Sumter,GA,Okra,14.0
Sumter,GA,Peas,52.0
Sumter,GA,Peppers,6.0
Sumter,GA,Squash,16.0
Sumter,GA,Sweet corn,10.0
Sumter,GA,Tomatoes,2.0
Sumter,GA,Vegetable totals,15499885.0
Sumter,GA,"Vegetables, other",914.0
Sumter,SC,Beans,196.0
Sumter,SC,Broccoli,6.0
Sumter,SC,Brussels sprouts,6.0
Sumter,SC,Cabbage,54.0
Sumter,SC,Cauliflower,6.0
Sumter,SC,Cucumbers,46.0
Sumter,SC,Greens,100.0
Sumter,SC,Melons,84.0
Sumter,SC,Okra,108.0
Sumter,SC,Onions,4.0
Sumter,SC,Peas,68.0
Sumter,SC,Peppers,12.0
Sumter,SC,Potatoes,2.0
Sumter,SC,Squash,196.0
Sumter,SC,Sweet corn,30.0
Sumter,SC,Sweet potatoes,56.0
Sumter,SC,Tomatoes,50.0
Sumter,SC,Vegetable totals,878494.0
Sumter,SC,"Vegetables, other",10.0
Sunflower,MS,Beans,4.0
Sunflower,MS,Cabbage,2.0
Sunflower,MS,Cucumbers,2.0
Sunflower,MS,Greens,2.0
Sunflower,MS,Melons,32.0
Sunflower,MS,Okra,4.0
Sunflower,MS,Peas,6.0
Sunflower,MS,Sweet corn,2.0
Sunflower,MS,Vegetable totals,42.0
Surry,NC,Asparagus,8.0
Surry,NC,Beans,40.0
Surry,NC,Beets,4.0
Surry,NC,Broccoli,20.0
Surry,NC,Cabbage,28.0
Surry,NC,Carrots,2.0
Surry,NC,Cucumbers,30.0
Surry,NC,Eggplant,12.0
Surry,NC,Escarole & endive,2.0
Surry,NC,Garlic,6.0
Surry,NC,Greens,45.0
Surry,NC,Herbs,8.0
Surry,NC,Lettuce,22.0
Surry,NC,Melons,64.0
Surry,NC,Okra,28.0
Surry,NC,Onions,18.0
Surry,NC,Parsley,2.0
Surry,NC,Peas,20.0
Surry,NC,Peppers,52.0
Surry,NC,Potatoes,61.0
Surry,NC,Pumpkins,8.0
Surry,NC,Radishes,8.0
Surry,NC,Rhubarb,6.0
Surry,NC,Squash,36.0
Surry,NC,Sweet corn,243.0
Surry,NC,Sweet potatoes,18.0
Surry,NC,Tomatoes,112.0
Surry,NC,Turnips,8.0
Surry,NC,Vegetable totals,4478895.0
Surry,NC,"Vegetables, other",2.0
Surry,VA,Artichokes,4.0
Surry,VA,Asparagus,4.0
Surry,VA,Beans,4.0
Surry,VA,Beets,4.0
Surry,VA,Broccoli,4.0
Surry,VA,Brussels sprouts,4.0
Surry,VA,Cabbage,12.0
Surry,VA,Carrots,4.0
Surry,VA,Cucumbers,4.0
Surry,VA,Eggplant,4.0
Surry,VA,Garlic,4.0
Surry,VA,Greens,36.0
Surry,VA,Herbs,4.0
Surry,VA,Lettuce,12.0
Surry,VA,Melons,22.0
Surry,VA,Okra,4.0
Surry,VA,Onions,8.0
Surry,VA,Parsley,4.0
Surry,VA,Peas,4.0
Surry,VA,Peppers,10.0
Surry,VA,Potatoes,4.0
Surry,VA,Pumpkins,8.0
Surry,VA,Radishes,4.0
Surry,VA,Spinach,4.0
Surry,VA,Squash,12.0
Surry,VA,Sweet corn,4.0
Surry,VA,Sweet potatoes,66.0
Surry,VA,Tomatoes,6.0
Surry,VA,Turnips,4.0
Surry,VA,Vegetable totals,277.0
Susquehanna,PA,Asparagus,6.0
Susquehanna,PA,Beans,21.0
Susquehanna,PA,Beets,4.0
Susquehanna,PA,Broccoli,6.0
Susquehanna,PA,Brussels sprouts,4.0
Susquehanna,PA,Cabbage,8.0
Susquehanna,PA,Carrots,10.0
Susquehanna,PA,Celery,4.0
Susquehanna,PA,Cucumbers,4.0
Susquehanna,PA,Daikon,4.0
Susquehanna,PA,Eggplant,4.0
Susquehanna,PA,Garlic,12.0
Susquehanna,PA,Greens,6.0
Susquehanna,PA,Herbs,16.0
Susquehanna,PA,Horseradish,4.0
Susquehanna,PA,Lettuce,26.0
Susquehanna,PA,Melons,20.0
Susquehanna,PA,Onions,8.0
Susquehanna,PA,Parsley,8.0
Susquehanna,PA,Peppers,22.0
Susquehanna,PA,Potatoes,27.0
Susquehanna,PA,Pumpkins,64.0
Susquehanna,PA,Radishes,11.0
Susquehanna,PA,Rhubarb,4.0
Susquehanna,PA,Spinach,8.0
Susquehanna,PA,Squash,28.0
Susquehanna,PA,Sweet corn,156.0
Susquehanna,PA,Sweet potatoes,4.0
Susquehanna,PA,Tomatoes,46.0
Susquehanna,PA,Turnips,2.0
Susquehanna,PA,Vegetable totals,603.0
Susquehanna,PA,"Vegetables, other",6.0
Sussex,DE,Asparagus,4.0
Sussex,DE,Beans,8789.0
Sussex,DE,Beets,22.0
Sussex,DE,Broccoli,18.0
Sussex,DE,Cabbage,54.0
Sussex,DE,Carrots,22.0
Sussex,DE,Cauliflower,4.0
Sussex,DE,Cucumbers,80.0
Sussex,DE,Daikon,6.0
Sussex,DE,Eggplant,46.0
Sussex,DE,Escarole & endive,4.0
Sussex,DE,Garlic,6.0
Sussex,DE,Ginger root,2.0
Sussex,DE,Greens,40.0
Sussex,DE,Herbs,22.0
Sussex,DE,Lettuce,76.0
Sussex,DE,Melons,3578.0
Sussex,DE,Okra,12.0
Sussex,DE,Onions,16.0
Sussex,DE,Parsley,6.0
Sussex,DE,Peas,2262.0
