County,State,Zipcode,Name,Max_temp,Min_temp,Description,Feels_like,Sunrise,Sunset,Lon,Lat
Fallon,MT,59313,Baker,-7.97,-11.43,clear sky,-14.97,1637763094,1637795794,-104.2667,46.3552
Falls Church city,VA,22046,Falls Church,5.42,-0.36,scattered clouds,0.0,1637755297,1637790586,-77.1802,38.8856
Falls,TX,76570,Rosebud,23.08,21.82,overcast clouds,23.31,1637758990,1637796397,-96.9755,31.0922
Fannin,GA,30513,Blue Ridge,7.56,1.1,overcast clouds,3.82,1637756438,1637792877,-84.3281,34.8555
Fannin,TX,75413,Bailey,21.7,19.21,overcast clouds,20.28,1637759092,1637795907,-96.1662,33.43
Faribault,MN,56013,Blue Earth,2.33,0.91,overcast clouds,-4.72,1637760139,1637793864,-94.0924,43.6394
Faulk,SD,57435,Cresbard,-4.3,-6.7,overcast clouds,-12.2,1637761585,1637794746,-98.9411,45.1691
Faulkner,AR,72032,Conway,18.31,16.62,overcast clouds,17.15,1637758413,1637794788,-92.4236,35.0842
Fauquier,VA,20115,Marshall,4.62,-0.96,few clouds,1.75,1637755461,1637790763,-77.8911,38.8405
Fayette,AL,35542,Bankston,12.49,5.1,overcast clouds,6.45,1637757092,1637793837,-87.6897,33.7008
Fayette,GA,30205,Brooks,9.84,3.41,clear sky,6.25,1637756267,1637793119,-84.4769,33.2984
Fayette,IA,50606,Arlington,7.98,5.53,overcast clouds,2.44,1637759398,1637793440,-91.6668,42.7338
Fayette,IL,62011,Bingham,14.32,12.23,overcast clouds,11.5,1637758222,1637793438,-89.2125,39.1128
Fayette,IN,46133,Glenwood,10.01,8.02,overcast clouds,5.66,1637757352,1637792416,-85.2735,39.6124
Fayette,KY,40502,Lexington,10.51,6.97,clear sky,6.62,1637756922,1637792468,-84.4854,38.0174
Fayette,OH,43106,Bloomingburg,9.5,5.13,clear sky,4.16,1637756907,1637791967,-83.4095,39.6286
Fayette,PA,15401,Uniontown,6.43,0.08,overcast clouds,1.17,1637756064,1637791043,-79.7282,39.8897
Fayette,TN,38028,Eads,15.82,13.7,overcast clouds,13.13,1637757763,1637794120,-89.676,35.1551
Fayette,TX,78932,Carmine,23.64,21.31,overcast clouds,22.91,1637758804,1637796444,-96.6861,30.1404
Fayette,WV,25002,Alloy,5.17,0.73,overcast clouds,0.31,1637756104,1637791644,-81.0648,38.0413
Fentress,TN,38504,Allardt,7.96,0.84,clear sky,5.82,1637756756,1637792774,-84.7756,36.3818
Fergus,MT,59032,Grass Range,-5.66,-6.97,few clouds,-9.57,1637764324,1637796753,-108.8271,47.0259
Ferry,WA,99118,Curlew,-1.23,-4.34,overcast clouds,-6.04,1637767084,1637798706,-118.6452,48.9108
Fillmore,MN,55922,Canton,7.97,1.68,overcast clouds,1.06,1637759603,1637793354,-91.913,43.5667
Fillmore,NE,68351,Exeter,3.4,1.64,overcast clouds,-3.66,1637760436,1637795175,-97.4424,40.6341
Finney,KS,67846,Garden City,10.16,6.58,clear sky,4.35,1637760849,1637796404,-100.8621,37.9769
Fisher,TX,79534,Mc Caulley,21.07,18.81,overcast clouds,18.69,1637759980,1637796963,-100.2168,32.7787
Flagler,FL,32110,Bunnell,19.47,13.92,overcast clouds,16.45,1637755033,1637792840,-81.3244,29.4562
Flathead,MT,59845,Hot Springs,1.73,-0.94,overcast clouds,-0.75,1637765842,1637798035,-114.6597,47.5914
Fleming,KY,41039,Ewing,10.15,0.46,clear sky,6.92,1637756834,1637792262,-83.8733,38.4157
Florence,SC,29114,Olanta,5.47,0.91,clear sky,1.01,1637755254,1637791942,-79.9153,33.9285
Florence,WI,54120,Fence,4.19,-1.18,overcast clouds,-2.05,1637759168,1637792113,-88.4243,45.7444
Florida Municipio,PR,00650,Florida,26.05,22.12,broken clouds,24.79,1637750288,1637790496,-66.56,18.36
Floyd,GA,30105,Armuchee,8.17,2.73,clear sky,4.3,1637756588,1637793138,-85.1843,34.4411
Floyd,IA,50435,Floyd,5.98,2.41,overcast clouds,0.25,1637759723,1637793623,-92.724,43.143
Floyd,IN,47119,Floyds Knobs,11.48,7.64,overcast clouds,9.84,1637757311,1637792758,-85.8996,38.351
Floyd,KY,41216,East Point,11.18,0.28,clear sky,8.11,1637756483,1637792107,-82.8182,37.7579
Floyd,TX,79231,Dougherty,15.58,15.18,overcast clouds,13.64,1637760342,1637797021,-101.0922,33.9446
Floyd,VA,24072,Check,3.21,-2.3,overcast clouds,-1.19,1637755758,1637791589,-80.228,37.0446
Fluvanna,VA,22963,Palmyra,5.39,0.19,broken clouds,0.28,1637755427,1637791012,-78.3386,37.8931
Foard,TX,79227,Crowell,18.6,17.93,overcast clouds,17.46,1637760014,1637796680,-99.6983,33.9912
Fond du Lac,WI,53010,Campbellsport,8.63,4.92,overcast clouds,4.12,1637758735,1637792474,-88.2729,43.6042
Ford,IL,60919,Cabery,10.88,8.21,light rain,5.57,1637758271,1637792900,-88.1921,40.9819
Ford,KS,67801,Dodge City,10.29,8.66,clear sky,6.27,1637760616,1637796235,-100.0241,37.7569
Forest,PA,16217,Cooksburg,4.42,-1.39,overcast clouds,-0.62,1637756168,1637790683,-79.1971,41.3384
Forest,WI,54103,Armstrong Creek,4.34,-1.03,overcast clouds,-2.01,1637759170,1637792143,-88.4908,45.6726
Forrest,MS,39401,Hattiesburg,15.11,13.01,clear sky,13.55,1637757176,1637794529,-89.3065,31.3146
Forsyth,GA,30028,Cumming,9.86,3.43,broken clouds,5.29,1637756326,1637792917,-84.1796,34.2897
Forsyth,NC,27009,Belews Creek,6.06,-0.4,clear sky,3.59,1637755610,1637791672,-80.093,36.2269
Fort Bend,TX,77053,Houston,23.19,20.99,overcast clouds,22.42,1637758444,1637796215,-95.4587,29.5962
Foster,ND,58421,Carrington,-9.05,-12.62,overcast clouds,-17.33,1637762027,1637794281,-98.8933,47.4573
Fountain,IN,47918,Attica,11.23,9.24,overcast clouds,9.56,1637757926,1637792780,-87.2241,40.2811
Franklin,AL,35571,Hodges,11.62,6.73,overcast clouds,7.2,1637757241,1637793817,-87.959,34.3417
Franklin,AR,72821,Altus,18.24,15.41,overcast clouds,15.52,1637758782,1637795061,-93.7598,35.4346
Franklin,FL,32320,Apalachicola,14.97,11.99,clear sky,14.17,1637755949,1637793691,-85.0063,29.7255
Franklin,GA,30520,Canon,8.73,2.4,clear sky,3.97,1637756081,1637792657,-83.1267,34.3478
Franklin,IA,50041,Bradford,6.58,1.72,broken clouds,-1.02,1637759760,1637793836,-93.2449,42.633
Franklin,ID,83228,Clifton,2.21,-1.75,clear sky,-2.68,1637764192,1637798406,-111.9957,42.216
Franklin,IL,62812,Benton,14.88,12.51,overcast clouds,12.47,1637757985,1637793536,-88.9227,38.0
Franklin,IN,47012,Brookville,10.38,8.07,overcast clouds,9.22,1637757257,1637792380,-84.9994,39.4213
Franklin,KS,66042,Lane,16.34,12.03,overcast clouds,13.91,1637759529,1637794949,-95.0804,38.4347
Franklin,KY,40601,Frankfort,11.12,7.59,clear sky,7.83,1637757045,1637792529,-84.8697,38.2281
Franklin,MA,01301,Greenfield,2.94,-2.56,overcast clouds,-1.74,1637754801,1637788895,-72.6236,42.6013
Franklin,ME,04234,East Wilton,0.67,-3.51,clear sky,-3.46,1637754576,1637787953,-70.1928,44.6159
Franklin,MO,63013,Beaufort,16.9,13.96,overcast clouds,14.88,1637758589,1637794011,-91.1709,38.4294
Franklin,MS,39630,Bude,16.34,13.75,overcast clouds,13.67,1637757563,1637794881,-90.8457,31.4593
Franklin,NC,27508,Bunn,4.58,0.72,clear sky,1.18,1637755129,1637791267,-78.2498,35.9577
Franklin,NE,68929,Bloomington,4.58,2.16,overcast clouds,-1.54,1637760734,1637795630,-99.0094,40.1383
Franklin,NY,12914,Bombay,2.18,-3.06,clear sky,-1.26,1637755695,1637788947,-74.5947,44.9479
Franklin,OH,43002,Amlin,8.49,5.22,clear sky,5.34,1637756921,1637791842,-83.1792,40.072
Franklin,PA,17201,Chambersburg,4.34,-1.48,overcast clouds,1.14,1637755573,1637790540,-77.6579,39.9313
Franklin,TN,37306,Belvidere,10.14,6.09,clear sky,7.03,1637756920,1637793281,-86.1728,35.1415
Franklin,TX,75457,Mount Vernon,21.95,18.72,overcast clouds,20.72,1637758830,1637795713,-95.2181,33.1702
Franklin,VA,24065,Boones Mill,5.1,-0.41,overcast clouds,1.05,1637755705,1637791510,-79.9556,37.1331
Franklin,VT,05441,Bakersfield,-1.65,-6.07,broken clouds,-3.96,1637755227,1637788539,-72.7697,44.7914
Franklin,WA,99301,Pasco,9.08,5.34,clear sky,5.69,1637766637,1637799374,-119.1044,46.2492
Franklin Parish,LA,71219,Baskin,17.99,15.01,broken clouds,16.38,1637757876,1637794985,-91.7132,32.2897
Franklin city,VA,23851,Franklin,4.39,-0.03,clear sky,1.25,1637754916,1637790852,-76.9391,36.6786
Frederick,MD,21701,Frederick,5.34,-0.95,clear sky,1.89,1637755420,1637790537,-77.335,39.4461
Frederick,VA,22602,Winchester,4.16,-1.81,clear sky,1.15,1637755599,1637790807,-78.269,39.1501
Fredericksburg city,VA,22401,Fredericksburg,5.64,0.39,clear sky,2.48,1637755281,1637790745,-77.4772,38.2995
Freeborn,MN,56007,Albert Lea,3.33,0.47,clear sky,-2.98,1637759968,1637793688,-93.3707,43.6537
Freestone,TX,75838,Donie,22.15,20.29,overcast clouds,21.49,1637758862,1637796171,-96.2387,31.4873
Fremont,CO,81212,Canon City,4.14,-1.35,snow,-0.2,1637761965,1637797379,-105.2178,38.4451
Fremont,IA,51639,Farragut,7.05,3.14,clear sky,1.39,1637759978,1637794689,-95.4776,40.7215
Fremont,ID,83420,Ashton,-0.95,-3.72,few clouds,-4.62,1637764370,1637797954,-111.4253,44.0153
Fremont,WY,82501,Riverton,-0.03,-2.65,clear sky,-4.12,1637763422,1637797355,-108.2024,43.0351
Fresno,CA,93210,Coalinga,18.27,12.21,clear sky,11.12,1637765269,1637801340,-120.3489,36.1624
Frio,TX,78017,Dilley,23.86,22.38,overcast clouds,24.23,1637759228,1637797215,-99.1747,28.6782
Frontier,NE,69025,Curtis,3.25,0.53,overcast clouds,-3.28,1637761170,1637795914,-100.5104,40.6131
Fulton,AR,72515,Bexar,15.95,13.99,overcast clouds,14.02,1637758491,1637794533,-92.055,36.2901
Fulton,GA,30004,Alpharetta,9.98,3.55,broken clouds,5.65,1637756332,1637792970,-84.302,34.1124
Fulton,IL,61415,Avon,12.79,10.88,overcast clouds,10.83,1637758759,1637793493,-90.4461,40.6549
Fulton,IN,46910,Akron,10.48,6.64,overcast clouds,5.17,1637757763,1637792374,-86.0395,41.0389
Fulton,KY,42041,Fulton,13.96,12.35,overcast clouds,11.79,1637757764,1637793734,-88.8749,36.5475
Fulton,NY,13470,Stratford,0.85,-4.45,overcast clouds,-2.2,1637755394,1637789287,-74.6768,43.1791
Fulton,OH,43502,Archbold,9.51,7.58,broken clouds,5.28,1637757427,1637791877,-84.3048,41.5333
Fulton,PA,15536,Crystal Spring,2.7,-3.57,broken clouds,-1.45,1637755708,1637790678,-78.2258,39.92
Furnas,NE,68922,Arapahoe,3.75,1.45,overcast clouds,-3.66,1637760974,1637795817,-99.8997,40.3027
Gadsden,FL,32324,Chattahoochee,11.9,9.06,clear sky,9.06,1637756022,1637793532,-84.828,30.6834
Gage,NE,68301,Adams,3.91,0.11,overcast clouds,-3.62,1637760191,1637794986,-96.5396,40.4576
Gaines,TX,79342,Loop,18.06,16.44,overcast clouds,16.0,1637760528,1637797474,-102.4221,32.9162
Galax city,VA,24333,Galax,2.88,-2.67,clear sky,-0.94,1637755867,1637791808,-80.9117,36.6565
Gallatin,IL,62867,New Haven,13.92,10.91,overcast clouds,10.51,1637757780,1637793360,-88.1285,37.8999
Gallatin,KY,41046,Glencoe,11.27,8.67,overcast clouds,8.83,1637757106,1637792442,-84.8116,38.7229
Gallatin,MT,59714,Belgrade,1.0,-6.38,clear sky,-1.93,1637764633,1637797556,-111.1439,45.7801
Gallia,OH,45614,Bidwell,6.3,0.99,clear sky,2.91,1637756526,1637791801,-82.2701,38.9276
Galveston,TX,77510,Santa Fe,23.1,21.07,overcast clouds,22.16,1637758328,1637796145,-95.0734,29.4032
Garden,NE,69147,Lewellen,1.77,-0.02,broken clouds,-3.02,1637761680,1637796187,-102.1396,41.3435
Garfield,CO,81601,Glenwood Springs,2.4,-1.74,light snow,-3.66,1637762636,1637797720,-107.3252,39.5296
Garfield,MT,59058,Mosby,-5.05,-5.05,clear sky,-9.35,1637764049,1637796529,-107.7891,46.9005
Garfield,NE,68823,Burwell,1.42,0.14,overcast clouds,-6.15,1637761026,1637795380,-99.0995,41.808
Garfield,OK,73701,Enid,14.82,13.34,broken clouds,12.77,1637759902,1637795911,-97.8623,36.4028
Garfield,UT,84712,Antimony,1.23,-0.24,clear sky,-2.95,1637763541,1637799056,-111.993,38.1015
Garfield,WA,99347,Pomeroy,5.55,1.45,overcast clouds,-0.17,1637766319,1637798969,-117.5993,46.4698
Garland,AR,71901,Hot Springs National Park,19.04,16.14,overcast clouds,16.9,1637758466,1637794992,-92.9587,34.5268
Garrard,KY,40444,Lancaster,10.76,7.22,clear sky,8.86,1637756896,1637792548,-84.5969,37.6584
Garrett,MD,21520,Accident,3.36,-2.44,overcast clouds,1.5,1637755923,1637790982,-79.3085,39.6355
Garvin,OK,73052,Lindsay,20.53,17.64,overcast clouds,19.22,1637759621,1637796066,-97.5998,34.8211
Garza,TX,79330,Justiceburg,20.22,18.97,scattered clouds,17.89,1637760250,1637797160,-101.1881,33.0594
Gasconade,MO,63091,Rosebud,16.54,14.25,overcast clouds,15.2,1637758637,1637794072,-91.3974,38.3853
Gaston,NC,28006,Alexis,6.96,1.5,clear sky,4.04,1637755736,1637792026,-81.0947,35.4069
Gates,NC,27926,Corapeake,4.94,-0.05,clear sky,1.96,1637754811,1637790793,-76.5979,36.5179
Geary,KS,66441,Junction City,9.89,7.01,overcast clouds,7.67,1637760041,1637795281,-96.8396,39.0299
Geauga,OH,44021,Burton,7.8,5.16,overcast clouds,3.16,1637756657,1637791134,-81.1526,41.4527
Gem,ID,83617,Emmett,6.43,0.87,clear sky,3.45,1637765568,1637799189,-116.4927,43.9089
Genesee,MI,48411,Atlas,8.69,6.48,overcast clouds,3.71,1637757481,1637791454,-83.5369,42.94
Genesee,NY,14005,Alexander,6.15,0.2,clear sky,0.98,1637756209,1637790192,-78.2589,42.9159
Geneva,AL,36313,Bellwood,10.96,6.18,clear sky,7.44,1637756314,1637793704,-85.7933,31.1732
Gentry,MO,64402,Albany,13.15,8.19,overcast clouds,6.62,1637759627,1637794488,-94.327,40.2513
George,MS,39452,Lucedale,16.65,12.71,few clouds,13.02,1637756962,1637794427,-88.649,30.8668
Georgetown,SC,29440,Georgetown,5.0,1.03,clear sky,2.69,1637755047,1637791865,-79.3235,33.4308
Gibson,IN,47639,Haubstadt,13.18,10.75,clear sky,10.47,1637757691,1637793185,-87.5798,38.1895
Gibson,TN,38233,Kenton,13.95,12.36,overcast clouds,11.82,1637757749,1637793820,-89.0229,36.1906
Gila,AZ,85135,Hayden,20.22,15.02,overcast clouds,16.73,1637762548,1637799470,-110.7868,33.0041
Gilchrist,FL,32619,Bell,14.94,12.25,clear sky,13.47,1637755444,1637793172,-82.8711,29.7837
Giles,TN,38449,Ardmore,11.12,6.88,clear sky,8.9,1637757078,1637793462,-86.8796,35.0574
Giles,VA,24086,Eggleston,4.47,-0.89,clear sky,-0.29,1637755889,1637791653,-80.6343,37.2743
Gillespie,TX,78618,Doss,18.54,14.43,clear sky,16.47,1637759440,1637797001,-99.1707,30.4613
Gilliam,OR,97812,Arlington,7.7,4.66,overcast clouds,6.05,1637766786,1637799750,-120.1971,45.6664
Gilmer,GA,30522,Cherry Log,7.6,2.26,overcast clouds,3.94,1637756443,1637792902,-84.3908,34.7804
Gilmer,WV,25267,Normantown,4.16,-0.03,overcast clouds,-1.15,1637756200,1637791489,-80.9419,38.8802
Gilpin,CO,80422,Black Hawk,-5.31,-10.61,broken clouds,-7.3,1637762236,1637797231,-105.4753,39.816
Glacier,MT,59411,Babb,-1.54,-3.54,overcast clouds,-8.72,1637765809,1637797448,-113.3681,48.8788
Glades,FL,33471,Moore Haven,19.99,17.33,overcast clouds,18.08,1637754703,1637793119,-81.2188,26.8327
Gladwin,MI,48612,Beaverton,9.07,7.6,overcast clouds,6.11,1637757861,1637791500,-84.4241,43.8866
Glascock,GA,30810,Gibson,7.16,3.58,clear sky,3.54,1637755804,1637792670,-82.5766,33.2471
Glasscock,TX,79739,Garden City,20.24,17.55,overcast clouds,18.43,1637760177,1637797395,-101.5269,31.8491
Glenn,CA,95920,Butte City,18.37,14.84,broken clouds,15.36,1637766138,1637801240,-121.9515,39.4568
Gloucester,NJ,08014,Bridgeport,5.99,-0.57,broken clouds,0.44,1637754998,1637790006,-75.3478,39.8016
Gloucester,VA,23061,Gloucester,4.32,0.13,broken clouds,-0.2,1637754927,1637790652,-76.5464,37.4126
Glynn,GA,31520,Brunswick,14.98,9.01,clear sky,9.47,1637755283,1637792672,-81.4949,31.1807
Gogebic,MI,49911,Bessemer,2.31,-1.19,overcast clouds,-3.5,1637759704,1637792359,-90.0515,46.4802
Golden Valley,MT,59046,Lavina,-3.3,-5.88,clear sky,-9.85,1637764224,1637796933,-108.9959,46.3291
Golden Valley,ND,58621,Beach,-7.55,-11.01,overcast clouds,-17.32,1637763142,1637795610,-103.9843,46.9324
Goliad,TX,77960,Fannin,24.17,23.09,overcast clouds,24.12,1637758768,1637796756,-97.2606,28.6778
Gonzales,TX,78122,Leesville,24.18,21.62,overcast clouds,23.54,1637758972,1637796790,-97.7566,29.3961
Goochland,VA,23038,Columbia,4.73,-0.66,scattered clouds,-0.26,1637755363,1637791000,-78.1794,37.7147
Goodhue,MN,55009,Cannon Falls,2.77,-0.2,overcast clouds,-4.36,1637759999,1637793414,-92.864,44.496
Gooding,ID,83314,Bliss,3.32,-8.81,clear sky,-5.61,1637765017,1637798980,-114.9104,42.9449
Gordon,GA,30139,Fairmount,9.47,3.46,few clouds,5.01,1637756471,1637793023,-84.6999,34.4362
Goshen,WY,82212,Fort Laramie,-0.92,-1.07,clear sky,-5.58,1637762397,1637796613,-104.5226,42.2133
Gosper,NE,68937,Elwood,1.34,0.55,overcast clouds,-5.99,1637760999,1637795756,-99.8258,40.5747
Gove,KS,67736,Gove,7.87,5.95,overcast clouds,1.71,1637760895,1637796178,-100.4867,38.887
Grady,GA,39827,Cairo,11.62,8.78,clear sky,8.12,1637755906,1637793350,-84.2069,30.9528
Grady,OK,73002,Alex,19.77,17.36,overcast clouds,17.99,1637759677,1637796085,-97.7571,34.9612
Grafton,NH,03215,Waterville Valley,-0.54,-6.58,scattered clouds,-7.61,1637754768,1637788388,-71.4995,43.9501
Graham,AZ,85530,Bylas,19.03,15.58,overcast clouds,14.76,1637762403,1637799294,-110.117,33.1265
Graham,KS,67625,Bogue,7.91,3.95,clear sky,1.2,1637760776,1637795909,-99.6788,39.3782
Graham,NC,28702,Almond,6.95,-0.06,overcast clouds,3.62,1637756310,1637792598,-83.4794,35.4099
Grainger,TN,37708,Bean Station,6.41,1.51,clear sky,5.03,1637756397,1637792431,-83.3142,36.3249
Grand,CO,80442,Fraser,-3.31,-9.05,heavy snow,-12.02,1637762339,1637797293,-105.8172,39.945
Grand,UT,84515,Cisco,6.36,3.87,clear sky,2.51,1637763029,1637798284,-109.3207,38.97
Grand Forks,ND,58201,Grand Forks,-11.45,-13.41,scattered clouds,-18.9,1637761676,1637793744,-97.0446,47.901
Grand Isle,VT,05440,Alburgh,-1.01,-5.46,broken clouds,-5.23,1637755236,1637788617,-72.9527,44.6031
Grand Traverse,MI,49637,Grawn,8.57,5.42,overcast clouds,5.83,1637758308,1637791671,-85.7113,44.6428
Granite,MT,59832,Drummond,-1.4,-5.05,few clouds,-4.28,1637765312,1637797885,-113.2426,46.6647
Grant,AR,72057,Grapevine,18.92,16.64,overcast clouds,16.73,1637758258,1637794889,-92.3109,34.1309
Grant,IN,46928,Fairmount,11.18,6.71,clear sky,5.83,1637757575,1637792385,-85.6713,40.4188
Grant,KS,67880,Ulysses,10.67,7.52,clear sky,4.16,1637760908,1637796579,-101.3488,37.5792
Grant,KY,41010,Corinth,10.68,7.16,overcast clouds,5.35,1637757022,1637792416,-84.5846,38.5302
Grant,MN,56248,Herman,-6.1,-10.81,few clouds,-15.43,1637761035,1637793952,-96.1434,45.8086
Grant,ND,58529,Carson,-9.25,-11.68,broken clouds,-16.63,1637762460,1637795118,-101.5387,46.4624
Grant,NE,69333,Ashby,-0.91,-0.91,clear sky,-6.79,1637761743,1637796039,-101.9636,41.9776
Grant,NM,88022,Arenas Valley,10.7,8.62,overcast clouds,8.89,1637761895,1637798874,-108.1854,32.7839
Grant,OK,73758,Manchester,14.84,13.36,overcast clouds,11.58,1637760025,1637795872,-98.0383,36.9744
Grant,OR,97820,Canyon City,4.59,1.18,clear sky,-0.46,1637766245,1637799690,-118.9465,44.3911
Grant,SD,57216,Big Stone City,-2.73,-8.81,overcast clouds,-13.47,1637761035,1637794153,-96.5614,45.285
Grant,WA,98823,Ephrata,3.8,1.99,overcast clouds,-1.34,1637766948,1637799269,-119.5336,47.2771
Grant,WI,53554,Livingston,9.97,5.55,clear sky,6.96,1637759133,1637793117,-90.442,42.9044
Grant,WV,26707,Bayard,2.68,-3.62,overcast clouds,-2.11,1637755881,1637791051,-79.3645,39.2729
Grant Parish,LA,71407,Bentley,17.72,15.51,scattered clouds,16.87,1637757965,1637795268,-92.4882,31.5157
Granville,NC,27507,Bullock,4.44,0.09,clear sky,1.86,1637755282,1637791266,-78.5646,36.5076
Gratiot,MI,48615,Breckenridge,9.21,7.21,scattered clouds,5.92,1637757792,1637791607,-84.5023,43.3935
Graves,KY,42027,Boaz,14.01,12.33,clear sky,12.02,1637757758,1637793619,-88.6223,36.93
Gray,KS,67835,Cimarron,10.43,8.38,overcast clouds,5.05,1637760701,1637796303,-100.3438,37.8127
Gray,TX,79054,Lefors,14.35,10.88,few clouds,10.61,1637760475,1637796751,-100.8059,35.4391
Grays Harbor,WA,98520,Aberdeen,8.14,5.81,overcast clouds,7.22,1637767912,1637800352,-123.7963,46.9843
Grayson,KY,40119,Falls Of Rough,12.59,8.46,overcast clouds,9.13,1637757334,1637793016,-86.4836,37.5522
Grayson,TX,75020,Denison,21.6,19.07,clear sky,19.96,1637759225,1637795957,-96.5496,33.745
Grayson,VA,24292,Whitetop,1.38,-4.63,broken clouds,-3.6,1637756022,1637791976,-81.5839,36.6106
Greeley,KS,67879,Tribune,6.12,5.93,overcast clouds,1.44,1637761143,1637796543,-101.7656,38.4962
Greeley,NE,68665,Spalding,2.01,0.63,overcast clouds,-4.33,1637760831,1637795226,-98.3715,41.6874
Green,KY,42743,Greensburg,10.32,8.16,overcast clouds,6.05,1637757058,1637792831,-85.5236,37.243
Green,WI,53502,Albany,10.96,6.72,clear sky,7.34,1637758859,1637792908,-89.4357,42.7155
Green Lake,WI,53926,Dalton,9.69,5.06,overcast clouds,4.91,1637758968,1637792682,-89.1918,43.6718
Greenbrier,WV,24901,Lewisburg,4.74,-1.34,clear sky,1.21,1637755920,1637791529,-80.4407,37.8083
Greene,AL,35443,Boligee,13.09,7.99,overcast clouds,7.18,1637757052,1637794038,-88.0267,32.7746
Greene,AR,72412,Beech Grove,15.03,13.3,overcast clouds,13.1,1637758141,1637794229,-90.6914,36.1281
Greene,GA,30642,Greensboro,7.4,3.68,clear sky,5.51,1637755988,1637792771,-83.1702,33.5637
Greene,IA,50050,Churdan,3.57,0.77,overcast clouds,-3.94,1637759979,1637794216,-94.4933,42.1614
Greene,IL,62016,Carrollton,16.84,12.94,overcast clouds,14.64,1637758538,1637793697,-90.4092,39.3009
Greene,IN,47424,Bloomfield,12.4,10.34,overcast clouds,9.92,1637757646,1637792888,-86.8675,39.0295
Greene,MO,65604,Ash Grove,17.75,14.05,overcast clouds,16.18,1637759003,1637794753,-93.5781,37.316
Greene,MS,39451,Leakesville,14.88,12.94,few clouds,12.99,1637756973,1637794374,-88.5595,31.1238
Greene,NC,27888,Walstonburg,3.53,-0.13,few clouds,1.24,1637754946,1637791186,-77.6983,35.5882
Greene,NY,12015,Athens,2.6,-3.37,broken clouds,-1.44,1637755031,1637789236,-73.8152,42.2736
Greene,OH,45301,Alpha,10.62,6.75,scattered clouds,9.1,1637757068,1637792101,-84.0233,39.7117
Greene,PA,15310,Aleppo,4.64,0.68,broken clouds,0.88,1637756229,1637791228,-80.4579,39.8246
Greene,TN,37616,Afton,5.83,0.85,clear sky,3.29,1637756247,1637792309,-82.7476,36.2265
Greene,VA,22923,Barboursville,4.94,-1.03,clear sky,1.49,1637755467,1637790958,-78.3098,38.2095
Greenlee,AZ,85533,Clifton,14.66,9.22,overcast clouds,9.66,1637762194,1637799084,-109.2462,33.1323
Greensville,VA,23847,Emporia,3.8,-1.03,clear sky,0.71,1637755067,1637791000,-77.563,36.6857
Greenup,KY,41121,Argillite,6.03,1.38,clear sky,2.58,1637756581,1637792005,-82.8094,38.4322
Greenville,SC,29601,Greenville,8.45,1.52,clear sky,5.17,1637755975,1637792417,-82.406,34.8472
Greenwood,KS,66853,Hamilton,15.77,12.17,overcast clouds,12.21,1637759722,1637795277,-96.1691,37.9791
