County,State,Commodity,Value
Wasco,OR,"FIELD CROPS, OTHER",2630087.0
Wasco,OR,GRAIN,16362076.0
Wasco,OR,GRASSES,236235.0
Wasco,OR,GRASSES & LEGUMES TOTALS,620.0
Wasco,OR,HAY,70371.0
Wasco,OR,HAY & HAYLAGE,36148.0
Wasco,OR,HAYLAGE,2552.0
Wasco,OR,SUNFLOWER,3.0
Wasco,OR,WHEAT,23409672.0
Waseca,MN,BEANS,2.0
Waseca,MN,CORN,101032145.0
Waseca,MN,"FIELD CROPS, OTHER",102.0
Waseca,MN,GRAIN,128263465.0
Waseca,MN,HAY,27997.0
Waseca,MN,HAY & HAYLAGE,15915.0
Waseca,MN,HAYLAGE,6046.0
Waseca,MN,MAPLE SYRUP,2.0
Waseca,MN,OATS,23028.0
Waseca,MN,RYE,1.0
Waseca,MN,SOYBEANS,55822202.0
Waseca,MN,WHEAT,38466.0
Washakie,WY,BARLEY,6479274.0
Washakie,WY,BEANS,6.0
Washakie,WY,CORN,200751.0
Washakie,WY,"FIELD CROPS, OTHER",8874085.0
Washakie,WY,GRAIN,7331031.0
Washakie,WY,HAY,121008.0
Washakie,WY,HAY & HAYLAGE,77925.0
Washakie,WY,HAYLAGE,1281.0
Washakie,WY,SUGARBEETS,164848.0
Washakie,WY,WHEAT,6.0
Washburn,WI,BARLEY,6.0
Washburn,WI,CORN,5955872.0
Washburn,WI,"FIELD CROPS, OTHER",1021181.0
Washburn,WI,GRAIN,6950082.0
Washburn,WI,HAY,60921.0
Washburn,WI,HAY & HAYLAGE,42775.0
Washburn,WI,HAYLAGE,43161.0
Washburn,WI,MAPLE SYRUP,22622.0
Washburn,WI,OATS,7437.0
Washburn,WI,RYE,15645.0
Washburn,WI,SOYBEANS,2341244.0
Washburn,WI,SUNFLOWER,6.0
Washburn,WI,WHEAT,14.0
Washington,AL,CORN,877.0
Washington,AL,COTTON,2765470.0
Washington,AL,"FIELD CROPS, OTHER",3353092.0
Washington,AL,GRAIN,512016.0
Washington,AL,HAY,47864.0
Washington,AL,HAY & HAYLAGE,26009.0
Washington,AL,HAYLAGE,6440.0
Washington,AL,PEANUTS,13011512.0
Washington,AL,SOYBEANS,6.0
Washington,AR,CORN,2319.0
Washington,AR,"FIELD CROPS, OTHER",4212599.0
Washington,AR,GRAIN,275004.0
Washington,AR,HAY,454426.0
Washington,AR,HAY & HAYLAGE,233122.0
Washington,AR,HAYLAGE,21370.0
Washington,AR,SORGHUM,4.0
Washington,AR,SOYBEANS,6.0
Washington,AR,WHEAT,4.0
Washington,CO,BARLEY,6.0
Washington,CO,BEANS,3758.0
Washington,CO,CANOLA,63.0
Washington,CO,CORN,50221995.0
Washington,CO,"FIELD CROPS, OTHER",93.0
Washington,CO,GRAIN,89677464.0
Washington,CO,HAY,338734.0
Washington,CO,HAY & HAYLAGE,176821.0
Washington,CO,HAYLAGE,21284.0
Washington,CO,MILLET,2611489.0
Washington,CO,OATS,3.0
Washington,CO,PEAS,555.0
Washington,CO,RYE,639.0
Washington,CO,SAFFLOWER,2256.0
Washington,CO,SORGHUM,5102701.0
Washington,CO,SOYBEANS,13411.0
Washington,CO,SUGARBEETS,6.0
Washington,CO,SUNFLOWER,2388085.0
Washington,CO,WHEAT,37583765.0
Washington,FL,CORN,59345.0
Washington,FL,COTTON,846190.0
Washington,FL,"FIELD CROPS, OTHER",3231095.0
Washington,FL,GRAIN,651011.0
Washington,FL,GRASSES,408.0
Washington,FL,GRASSES & LEGUMES TOTALS,8.0
Washington,FL,HAY,42075.0
Washington,FL,HAY & HAYLAGE,25079.0
Washington,FL,HAYLAGE,7601.0
Washington,FL,PEANUTS,8430368.0
Washington,FL,PEAS,1.0
Washington,FL,SOYBEANS,417473.0
Washington,FL,SUGARCANE,4.0
Washington,FL,WHEAT,4.0
Washington,GA,CORN,3095093.0
Washington,GA,COTTON,2029970.0
Washington,GA,"FIELD CROPS, OTHER",5419104.0
Washington,GA,GRAIN,3130036.0
Washington,GA,GRASSES & LEGUMES TOTALS,1.0
Washington,GA,"GRASSES & LEGUMES, OTHER",1.0
Washington,GA,HAY,27818.0
Washington,GA,HAY & HAYLAGE,30487.0
Washington,GA,HAYLAGE,11822.0
Washington,GA,OATS,6610.0
Washington,GA,PEANUTS,21342296.0
Washington,GA,RYE,2.0
Washington,GA,SESAME,1.0
Washington,GA,SORGHUM,3.0
Washington,GA,SOYBEANS,559116.0
Washington,GA,WHEAT,209304.0
Washington,ID,BARLEY,284200.0
Washington,ID,BEANS,39150.0
Washington,ID,CORN,2969383.0
Washington,ID,"FIELD CROPS, OTHER",10280282.0
Washington,ID,GRAIN,6605083.0
Washington,ID,GRASSES & LEGUMES TOTALS,524.0
Washington,ID,HAY,363167.0
Washington,ID,HAY & HAYLAGE,182380.0
Washington,ID,HAYLAGE,917.0
Washington,ID,LEGUMES,6.0
Washington,ID,OATS,3.0
Washington,ID,PEAS,2.0
Washington,ID,POPCORN,4.0
Washington,ID,SUGARBEETS,33085.0
Washington,ID,TRITICALE,2.0
Washington,ID,WHEAT,2968487.0
Washington,IL,CORN,68243581.0
Washington,IL,"FIELD CROPS, OTHER",1529093.0
Washington,IL,GRAIN,138183535.0
Washington,IL,HAY,63752.0
Washington,IL,HAY & HAYLAGE,42361.0
Washington,IL,HAYLAGE,41034.0
Washington,IL,OATS,5613.0
Washington,IL,RYE,4416.0
Washington,IL,SORGHUM,213078.0
Washington,IL,SOYBEANS,76444531.0
Washington,IL,WHEAT,23360088.0
Washington,IN,CORN,34950113.0
Washington,IN,EMMER & SPELT,1220.0
Washington,IN,"FIELD CROPS, OTHER",2185262.0
Washington,IN,GRAIN,64937290.0
Washington,IN,HAY,109019.0
Washington,IN,HAY & HAYLAGE,62160.0
Washington,IN,HAYLAGE,25552.0
Washington,IN,MAPLE SYRUP,4.0
Washington,IN,OATS,4.0
Washington,IN,POPCORN,6081152.0
Washington,IN,RYE,13503.0
Washington,IN,SOYBEANS,38872662.0
Washington,IN,TOBACCO,6.0
Washington,IN,WHEAT,431928.0
Washington,IA,BARLEY,3.0
Washington,IA,BUCKWHEAT,1.0
Washington,IA,CORN,106771859.0
Washington,IA,"FIELD CROPS, OTHER",853180.0
Washington,IA,GRAIN,135313627.0
Washington,IA,HAY,72026.0
Washington,IA,HAY & HAYLAGE,40857.0
Washington,IA,HAYLAGE,17825.0
Washington,IA,OATS,15485.0
Washington,IA,RYE,3441.0
Washington,IA,SORGHUM,2.0
Washington,IA,SOYBEANS,59486303.0
Washington,IA,WHEAT,115884.0
Washington,KS,CANOLA,2.0
Washington,KS,CORN,41815732.0
Washington,KS,"FIELD CROPS, OTHER",2444181.0
Washington,KS,GRAIN,84719459.0
Washington,KS,HAY,205969.0
Washington,KS,HAY & HAYLAGE,112124.0
Washington,KS,HAYLAGE,30588.0
Washington,KS,OATS,40470.0
Washington,KS,SORGHUM,7820951.0
Washington,KS,SOYBEANS,43581843.0
Washington,KS,SUNFLOWER,3.0
Washington,KS,WHEAT,11522206.0
Washington,KY,CORN,2851461.0
Washington,KY,"FIELD CROPS, OTHER",4330514.0
Washington,KY,GRAIN,4817087.0
Washington,KY,HAY,273615.0
Washington,KY,HAY & HAYLAGE,151318.0
Washington,KY,HAYLAGE,49957.0
Washington,KY,SOYBEANS,2600020.0
Washington,KY,TOBACCO,1832170.0
Washington,KY,WHEAT,338836.0
Washington,LA,CORN,326860.0
Washington,LA,"FIELD CROPS, OTHER",1681146.0
Washington,LA,GRAIN,2747029.0
Washington,LA,HAY,96913.0
Washington,LA,HAY & HAYLAGE,52828.0
Washington,LA,HAYLAGE,13932.0
Washington,LA,SORGHUM,1.0
Washington,LA,SOYBEANS,1678541.0
Washington,LA,WHEAT,4.0
Washington,ME,BEANS,51.0
Washington,ME,"FIELD CROPS, OTHER",370055.0
Washington,ME,GRAIN,16006.0
Washington,ME,HAY,3096.0
Washington,ME,HAY & HAYLAGE,4220.0
Washington,ME,HAYLAGE,1899.0
Washington,ME,MAPLE SYRUP,26.0
Washington,MD,BARLEY,574605.0
Washington,MD,CORN,15151920.0
Washington,MD,EMMER & SPELT,2.0
Washington,MD,"FIELD CROPS, OTHER",3535258.0
Washington,MD,GRAIN,24088283.0
Washington,MD,HAY,122843.0
Washington,MD,HAY & HAYLAGE,105037.0
Washington,MD,HAYLAGE,162133.0
Washington,MD,MAPLE SYRUP,4.0
Washington,MD,OATS,2394.0
Washington,MD,RYE,2.0
Washington,MD,SORGHUM,232050.0
Washington,MD,SOYBEANS,10188493.0
Washington,MD,TRITICALE,2.0
Washington,MD,WHEAT,3341430.0
Washington,MN,BARLEY,16008.0
Washington,MN,BEANS,4.0
Washington,MN,CORN,18560606.0
Washington,MN,"FIELD CROPS, OTHER",1088180.0
Washington,MN,GRAIN,23322196.0
Washington,MN,GRASSES & LEGUMES TOTALS,2.0
Washington,MN,"GRASSES & LEGUMES, OTHER",2.0
Washington,MN,HAY,51573.0
Washington,MN,HAY & HAYLAGE,29319.0
Washington,MN,HAYLAGE,11993.0
Washington,MN,HOPS,3472.0
Washington,MN,MAPLE SYRUP,1386.0
Washington,MN,OATS,45038.0
Washington,MN,RYE,2862.0
Washington,MN,SORGHUM,2216.0
Washington,MN,SOYBEANS,9744394.0
Washington,MN,SUNFLOWER,6.0
Washington,MS,CORN,46133698.0
Washington,MS,COTTON,15251118.0
Washington,MS,"FIELD CROPS, OTHER",74006.0
Washington,MS,GRAIN,198978215.0
Washington,MS,HAY,4524.0
Washington,MS,HAY & HAYLAGE,2273.0
Washington,MS,RICE,9803387.0
Washington,MS,SORGHUM,14.0
Washington,MS,SOYBEANS,170380894.0
Washington,MS,WHEAT,119636.0
Washington,MO,CORN,44214.0
Washington,MO,"FIELD CROPS, OTHER",1056156.0
Washington,MO,GRAIN,312008.0
Washington,MO,HAY,81656.0
Washington,MO,HAY & HAYLAGE,44740.0
Washington,MO,HAYLAGE,6320.0
Washington,MO,HERBS,2.0
Washington,MO,MAPLE SYRUP,4.0
Washington,MO,OATS,2.0
Washington,MO,SOYBEANS,31189.0
Washington,MO,WHEAT,4.0
Washington,NE,CORN,76763487.0
Washington,NE,"FIELD CROPS, OTHER",2567180.0
Washington,NE,GRAIN,104632389.0
Washington,NE,HAY,96798.0
Washington,NE,HAY & HAYLAGE,59565.0
Washington,NE,HAYLAGE,38452.0
Washington,NE,HOPS,1.0
Washington,NE,OATS,5842.0
Washington,NE,SOYBEANS,50686433.0
Washington,NE,WHEAT,59680.0
Washington,NY,BARLEY,24530.0
Washington,NY,BUCKWHEAT,1266.0
Washington,NY,CORN,8298059.0
Washington,NY,"FIELD CROPS, OTHER",9959408.0
Washington,NY,GRAIN,7609139.0
Washington,NY,HAY,177326.0
Washington,NY,HAY & HAYLAGE,203563.0
Washington,NY,HAYLAGE,421676.0
Washington,NY,HOPS,2.0
Washington,NY,MAPLE SYRUP,1143963.0
Washington,NY,OATS,16102.0
Washington,NY,RYE,13652.0
Washington,NY,SOYBEANS,116655.0
Washington,NY,SUNFLOWER,24138.0
Washington,NY,TRITICALE,1.0
Washington,NC,CORN,17963274.0
Washington,NC,COTTON,4706670.0
Washington,NC,"FIELD CROPS, OTHER",2199016.0
Washington,NC,GRAIN,28971066.0
Washington,NC,HAY,5918.0
Washington,NC,HAY & HAYLAGE,2969.0
Washington,NC,HERBS,2.0
Washington,NC,PEANUTS,5381692.0
Washington,NC,RAPESEED,1.0
Washington,NC,SORGHUM,8.0
Washington,NC,SOYBEANS,14363011.0
Washington,NC,TOBACCO,559622.0
Washington,NC,TRITICALE,1.0
Washington,NC,WHEAT,2150668.0
Washington,OH,BARLEY,12971.0
Washington,OH,CORN,7946848.0
Washington,OH,EMMER & SPELT,521.0
Washington,OH,"FIELD CROPS, OTHER",3477532.0
Washington,OH,GRAIN,11025241.0
Washington,OH,HAY,136598.0
Washington,OH,HAY & HAYLAGE,80840.0
Washington,OH,HAYLAGE,40510.0
Washington,OH,MAPLE SYRUP,4.0
Washington,OH,OATS,3339.0
Washington,OH,RYE,1.0
Washington,OH,SOYBEANS,5004246.0
Washington,OH,WHEAT,289782.0
Washington,OK,CORN,3.0
Washington,OK,"FIELD CROPS, OTHER",1538270.0
Washington,OK,GRAIN,2845038.0
Washington,OK,HAY,138961.0
Washington,OK,HAY & HAYLAGE,70735.0
Washington,OK,HAYLAGE,2734.0
Washington,OK,OATS,4.0
Washington,OK,SORGHUM,3.0
Washington,OK,SOYBEANS,2778374.0
Washington,OK,WHEAT,488670.0
Washington,OR,BARLEY,202594.0
Washington,OR,BEANS,180.0
Washington,OR,BUCKWHEAT,2.0
Washington,OR,CANOLA,1.0
Washington,OR,CHICKPEAS,1.0
Washington,OR,CORN,1073565.0
Washington,OR,"FIELD CROPS, OTHER",22613348.0
Washington,OR,GRAIN,4143118.0
Washington,OR,GRASSES,23848240.0
Washington,OR,GRASSES & LEGUMES TOTALS,29306.0
Washington,OR,"GRASSES & LEGUMES, OTHER",579405.0
Washington,OR,HAY,44284.0
Washington,OR,HAY & HAYLAGE,26141.0
Washington,OR,HAYLAGE,12933.0
Washington,OR,HERBS,2.0
Washington,OR,LEGUMES,5947660.0
Washington,OR,MINT,2.0
Washington,OR,OATS,80945.0
Washington,OR,PEAS,2.0
Washington,OR,RAPESEED,2.0
Washington,OR,SUGARBEETS,205983.0
Washington,OR,TRITICALE,2.0
Washington,OR,WHEAT,3159221.0
Washington,PA,BARLEY,747.0
Washington,PA,BEANS,2.0
Washington,PA,CORN,1633193.0
Washington,PA,EMMER & SPELT,1685.0
Washington,PA,"FIELD CROPS, OTHER",12866961.0
Washington,PA,GRAIN,2752292.0
Washington,PA,GRASSES,101256.0
Washington,PA,GRASSES & LEGUMES TOTALS,69.0
Washington,PA,HAY,324758.0
Washington,PA,HAY & HAYLAGE,198728.0
Washington,PA,HAYLAGE,124485.0
Washington,PA,HERBS,4.0
Washington,PA,LEGUMES,1.0
Washington,PA,OATS,44156.0
Washington,PA,RYE,3172.0
Washington,PA,SORGHUM,2.0
Washington,PA,SOYBEANS,1259183.0
Washington,PA,SUNFLOWER,10.0
Washington,PA,WHEAT,194958.0
Washington,RI,CORN,175026.0
Washington,RI,"FIELD CROPS, OTHER",441060.0
Washington,RI,GRAIN,166015.0
Washington,RI,HAY,11942.0
Washington,RI,HAY & HAYLAGE,6758.0
Washington,RI,HAYLAGE,1216.0
Washington,RI,MAPLE SYRUP,43254.0
Washington,TN,BARLEY,2936.0
Washington,TN,CORN,1606467.0
Washington,TN,"FIELD CROPS, OTHER",3822645.0
Washington,TN,GRAIN,1681074.0
Washington,TN,HAY,226743.0
Washington,TN,HAY & HAYLAGE,120240.0
Washington,TN,HAYLAGE,9306.0
Washington,TN,HERBS,1.0
Washington,TN,OATS,4.0
Washington,TN,RYE,1.0
Washington,TN,SORGHUM,1.0
Washington,TN,SOYBEANS,324151.0
Washington,TN,TOBACCO,2000883.0
Washington,TN,WHEAT,24658.0
Washington,TX,CORN,8655.0
Washington,TX,COTTON,4.0
Washington,TX,"FIELD CROPS, OTHER",4661807.0
Washington,TX,GRAIN,5.0
Washington,TX,HAY,288428.0
Washington,TX,HAY & HAYLAGE,153565.0
Washington,TX,HAYLAGE,23476.0
Washington,TX,WHEAT,8.0
Washington,UT,BARLEY,3.0
Washington,UT,CORN,12.0
Washington,UT,"FIELD CROPS, OTHER",3778102.0
Washington,UT,GRAIN,109008.0
Washington,UT,HAY,100771.0
Washington,UT,HAY & HAYLAGE,51135.0
Washington,UT,HAYLAGE,1536.0
Washington,UT,OATS,6.0
Washington,UT,WHEAT,6.0
Washington,VT,CORN,331160.0
Washington,VT,"FIELD CROPS, OTHER",4379266.0
Washington,VT,GRAIN,367015.0
Washington,VT,HAY,27635.0
Washington,VT,HAY & HAYLAGE,50923.0
Washington,VT,HAYLAGE,129866.0
Washington,VT,HERBS,3.0
Washington,VT,HOPS,2.0
Washington,VT,MAPLE SYRUP,2443199.0
Washington,VT,OATS,4.0
Washington,VT,WHEAT,244.0
Washington,VA,CORN,1353187.0
Washington,VA,"FIELD CROPS, OTHER",3665543.0
Washington,VA,GRAIN,1266057.0
Washington,VA,HAY,240013.0
Washington,VA,HAY & HAYLAGE,131459.0
Washington,VA,HAYLAGE,34427.0
Washington,VA,HOPS,612.0
Washington,VA,SORGHUM,1153.0
Washington,VA,TOBACCO,409270.0
Washington,VA,WHEAT,4.0
Washington,WI,BARLEY,36685.0
Washington,WI,CORN,20480183.0
Washington,WI,"FIELD CROPS, OTHER",3570201.0
Washington,WI,GRAIN,29573385.0
Washington,WI,HAY,105231.0
Washington,WI,HAY & HAYLAGE,124452.0
Washington,WI,HAYLAGE,267551.0
Washington,WI,MAPLE SYRUP,3107.0
Washington,WI,OATS,132587.0
Washington,WI,PEAS,1.0
Washington,WI,RYE,696.0
Washington,WI,SOYBEANS,13070344.0
Washington,WI,WHEAT,2181732.0
Washita,OK,BEANS,2578.0
Washita,OK,CANOLA,1.0
Washita,OK,COTTON,26735372.0
Washita,OK,"FIELD CROPS, OTHER",2986176.0
Washita,OK,GRAIN,18302363.0
Washita,OK,GRASSES & LEGUMES TOTALS,1.0
Washita,OK,"GRASSES & LEGUMES, OTHER",1.0
Washita,OK,HAY,234073.0
Washita,OK,HAY & HAYLAGE,118726.0
Washita,OK,HAYLAGE,4784.0
Washita,OK,OATS,11192.0
Washita,OK,PEANUTS,996530.0
Washita,OK,RYE,32528.0
Washita,OK,SESAME,2225259.0
Washita,OK,SORGHUM,746907.0
Washita,OK,SOYBEANS,1575960.0
Washita,OK,SUNFLOWER,3.0
Washita,OK,TRITICALE,2.0
Washita,OK,WHEAT,22201866.0
Washoe,NV,"FIELD CROPS, OTHER",7589072.0
Washoe,NV,GRASSES & LEGUMES TOTALS,2.0
Washoe,NV,"GRASSES & LEGUMES, OTHER",2.0
Washoe,NV,HAY,187624.0
Washoe,NV,HAY & HAYLAGE,96637.0
Washoe,NV,HAYLAGE,5511.0
Washtenaw,MI,BARLEY,6.0
Washtenaw,MI,CORN,28264366.0
Washtenaw,MI,EMMER & SPELT,2.0
Washtenaw,MI,"FIELD CROPS, OTHER",3753380.0
Washtenaw,MI,GRAIN,46974432.0
Washtenaw,MI,HAY,98115.0
Washtenaw,MI,HAY & HAYLAGE,62819.0
Washtenaw,MI,HAYLAGE,49058.0
Washtenaw,MI,HERBS,2.0
Washtenaw,MI,HOPS,7905.0
Washtenaw,MI,MAPLE SYRUP,27508.0
Washtenaw,MI,OATS,15853.0
Washtenaw,MI,POPCORN,2.0
Washtenaw,MI,RYE,3792.0
Washtenaw,MI,SOYBEANS,23898741.0
Washtenaw,MI,SUNFLOWER,6.0
Washtenaw,MI,WHEAT,5284462.0
Watauga,NC,CORN,19469.0
Watauga,NC,"FIELD CROPS, OTHER",928124.0
Watauga,NC,GRAIN,19009.0
Watauga,NC,HAY,56542.0
Watauga,NC,HAY & HAYLAGE,29490.0
Watauga,NC,HAYLAGE,4752.0
Watonwan,MN,BARLEY,3.0
Watonwan,MN,CORN,113569474.0
Watonwan,MN,"FIELD CROPS, OTHER",38.0
Watonwan,MN,GRAIN,142445353.0
Watonwan,MN,HAY,6720.0
Watonwan,MN,HAY & HAYLAGE,3491.0
Watonwan,MN,HAYLAGE,188.0
Watonwan,MN,OATS,18699.0
Watonwan,MN,PEAS,1.0
Watonwan,MN,SOYBEANS,61939379.0
Watonwan,MN,WHEAT,94490.0
Waukesha,WI,BARLEY,6.0
Waukesha,WI,BUCKWHEAT,1.0
Waukesha,WI,CORN,18430660.0
Waukesha,WI,"FIELD CROPS, OTHER",1679195.0
Waukesha,WI,GRAIN,25432203.0
Waukesha,WI,HAY,70240.0
Waukesha,WI,HAY & HAYLAGE,40813.0
Waukesha,WI,HAYLAGE,20615.0
Waukesha,WI,HOPS,1.0
Waukesha,WI,MAPLE SYRUP,4673.0
Waukesha,WI,OATS,16913.0
Waukesha,WI,PEAS,1.0
Waukesha,WI,RYE,1553.0
Waukesha,WI,SORGHUM,1.0
Waukesha,WI,SOYBEANS,11495777.0
Waukesha,WI,SUNFLOWER,110281.0
Waukesha,WI,WHEAT,1163638.0
Waupaca,WI,BARLEY,18770.0
Waupaca,WI,CORN,24929895.0
Waupaca,WI,"FIELD CROPS, OTHER",3152323.0
Waupaca,WI,GRAIN,30603506.0
Waupaca,WI,HAY,142231.0
Waupaca,WI,HAY & HAYLAGE,175879.0
Waupaca,WI,HAYLAGE,385706.0
Waupaca,WI,MAPLE SYRUP,24416.0
Waupaca,WI,OATS,55236.0
Waupaca,WI,RYE,17509.0
Waupaca,WI,SOYBEANS,12635321.0
Waupaca,WI,WHEAT,559465.0
Waushara,WI,BARLEY,3.0
Waushara,WI,CORN,19440039.0
Waushara,WI,"FIELD CROPS, OTHER",1715201.0
Waushara,WI,GRAIN,21073296.0
Waushara,WI,HAY,70726.0
Waushara,WI,HAY & HAYLAGE,63371.0
Waushara,WI,HAYLAGE,101689.0
Waushara,WI,MAPLE SYRUP,3778.0
Waushara,WI,OATS,14880.0
Waushara,WI,POPCORN,2.0
Waushara,WI,RYE,14858.0
Waushara,WI,SOYBEANS,6443104.0
Waushara,WI,SUNFLOWER,3.0
Waushara,WI,WHEAT,278434.0
Wayne,GA,CORN,915023.0
Wayne,GA,COTTON,3256438.0
Wayne,GA,"FIELD CROPS, OTHER",2139050.0
Wayne,GA,GRAIN,811034.0
Wayne,GA,HAY,27118.0
Wayne,GA,HAY & HAYLAGE,14457.0
Wayne,GA,HAYLAGE,3384.0
Wayne,GA,OATS,2.0
Wayne,GA,PEANUTS,9856172.0
Wayne,GA,SOYBEANS,10.0
Wayne,GA,TOBACCO,4235637.0
Wayne,IL,CANOLA,1.0
Wayne,IL,CORN,80159450.0
Wayne,IL,"FIELD CROPS, OTHER",751132.0
Wayne,IL,GRAIN,133195481.0
Wayne,IL,HAY,49533.0
Wayne,IL,HAY & HAYLAGE,27416.0
Wayne,IL,HAYLAGE,8716.0
Wayne,IL,OATS,2.0
Wayne,IL,RYE,1.0
Wayne,IL,SORGHUM,580810.0
Wayne,IL,SOYBEANS,74132738.0
Wayne,IL,TOBACCO,298.0
Wayne,IL,WHEAT,5374578.0
Wayne,IN,CORN,41107821.0
Wayne,IN,"FIELD CROPS, OTHER",797149.0
Wayne,IN,GRAIN,61370364.0
Wayne,IN,HAY,55733.0
Wayne,IN,HAY & HAYLAGE,32491.0
Wayne,IN,HAYLAGE,15371.0
Wayne,IN,MAPLE SYRUP,4.0
Wayne,IN,OATS,4.0
Wayne,IN,POPCORN,2.0
Wayne,IN,SOYBEANS,31928405.0
Wayne,IN,TOBACCO,240481.0
Wayne,IN,WHEAT,703046.0
Wayne,IA,CORN,29321781.0
Wayne,IA,"FIELD CROPS, OTHER",2343230.0
Wayne,IA,GRAIN,50583231.0
Wayne,IA,HAY,174105.0
Wayne,IA,HAY & HAYLAGE,90259.0
Wayne,IA,HAYLAGE,8934.0
Wayne,IA,MAPLE SYRUP,2.0
Wayne,IA,OATS,9430.0
Wayne,IA,SOYBEANS,31269114.0
Wayne,IA,WHEAT,4.0
Wayne,KY,BARLEY,3.0
Wayne,KY,CORN,3913914.0
Wayne,KY,"FIELD CROPS, OTHER",1293242.0
Wayne,KY,GRAIN,8092070.0
Wayne,KY,HAY,97373.0
Wayne,KY,HAY & HAYLAGE,53380.0
Wayne,KY,HAYLAGE,13942.0
Wayne,KY,MAPLE SYRUP,150.0
Wayne,KY,SOYBEANS,4988414.0
Wayne,KY,TOBACCO,332402.0
Wayne,KY,WHEAT,204728.0
Wayne,MI,CORN,118834.0
Wayne,MI,"FIELD CROPS, OTHER",111031.0
Wayne,MI,GRAIN,1456043.0
Wayne,MI,HAY,2874.0
Wayne,MI,HAY & HAYLAGE,1454.0
Wayne,MI,HOPS,3586.0
Wayne,MI,MAPLE SYRUP,1102.0
Wayne,MI,OATS,4.0
Wayne,MI,SOYBEANS,1131145.0
Wayne,MI,WHEAT,16.0
Wayne,MS,CORN,130149.0
Wayne,MS,"FIELD CROPS, OTHER",1424110.0
Wayne,MS,GRAIN,552024.0
Wayne,MS,HAY,65162.0
Wayne,MS,HAY & HAYLAGE,34158.0
Wayne,MS,HAYLAGE,5294.0
Wayne,MS,PEANUTS,2.0
Wayne,MS,SOYBEANS,3.0
Wayne,MO,CORN,3700722.0
Wayne,MO,"FIELD CROPS, OTHER",553094.0
Wayne,MO,GRAIN,7209012.0
Wayne,MO,HAY,46309.0
Wayne,MO,HAY & HAYLAGE,25715.0
Wayne,MO,HAYLAGE,7416.0
Wayne,MO,SORGHUM,3.0
Wayne,MO,SOYBEANS,4749336.0
Wayne,MO,WHEAT,700.0
Wayne,NE,CORN,99532257.0
Wayne,NE,"FIELD CROPS, OTHER",905091.0
Wayne,NE,GRAIN,127754332.0
Wayne,NE,HAY,99782.0
Wayne,NE,HAY & HAYLAGE,56796.0
Wayne,NE,HAYLAGE,29449.0
Wayne,NE,OATS,20261.0
Wayne,NE,RYE,2.0
Wayne,NE,SORGHUM,802.0
Wayne,NE,SOYBEANS,57243486.0
Wayne,NE,TRITICALE,4.0
Wayne,NE,WHEAT,4.0
Wayne,NY,BARLEY,6.0
Wayne,NY,BEANS,4.0
Wayne,NY,BUCKWHEAT,1158.0
Wayne,NY,CORN,18158324.0
Wayne,NY,EMMER & SPELT,2220.0
Wayne,NY,"FIELD CROPS, OTHER",2013194.0
Wayne,NY,GRAIN,23541284.0
Wayne,NY,HAY,54377.0
Wayne,NY,HAY & HAYLAGE,47433.0
Wayne,NY,HAYLAGE,75341.0
Wayne,NY,MAPLE SYRUP,48329.0
Wayne,NY,OATS,27009.0
Wayne,NY,RYE,5278.0
Wayne,NY,SORGHUM,6.0
Wayne,NY,SOYBEANS,9056329.0
Wayne,NY,SUNFLOWER,13.0
Wayne,NY,TRITICALE,8546.0
Wayne,NY,WHEAT,876254.0
Wayne,NC,CORN,16069868.0
Wayne,NC,COTTON,2833242.0
Wayne,NC,"FIELD CROPS, OTHER",3938110.0
Wayne,NC,GRAIN,40041246.0
Wayne,NC,HAY,73938.0
Wayne,NC,HAY & HAYLAGE,38194.0
Wayne,NC,HAYLAGE,1852.0
Wayne,NC,OATS,7107.0
Wayne,NC,PEANUTS,11478437.0
Wayne,NC,RYE,45570.0
Wayne,NC,SORGHUM,14970.0
Wayne,NC,SOYBEANS,24911928.0
Wayne,NC,TOBACCO,53381873.0
Wayne,NC,WHEAT,6156192.0
Wayne,OH,BARLEY,271870.0
Wayne,OH,BUCKWHEAT,1.0
Wayne,OH,CORN,40170913.0
Wayne,OH,EMMER & SPELT,35243.0
Wayne,OH,"FIELD CROPS, OTHER",8607648.0
Wayne,OH,GRAIN,58239104.0
Wayne,OH,HAY,241187.0
Wayne,OH,HAY & HAYLAGE,218341.0
Wayne,OH,HAYLAGE,360843.0
Wayne,OH,MAPLE SYRUP,82140.0
Wayne,OH,OATS,227841.0
Wayne,OH,POPCORN,808.0
Wayne,OH,RYE,22849.0
Wayne,OH,SORGHUM,28187.0
Wayne,OH,SOYBEANS,24634966.0
Wayne,OH,TRITICALE,6753.0
Wayne,OH,WHEAT,3789586.0
Wayne,PA,CORN,1081879.0
Wayne,PA,"FIELD CROPS, OTHER",5833354.0
Wayne,PA,GRAIN,1087054.0
Wayne,PA,HAY,163712.0
Wayne,PA,HAY & HAYLAGE,109929.0
Wayne,PA,HAYLAGE,100389.0
Wayne,PA,MAPLE SYRUP,316493.0
Wayne,PA,OATS,4.0
Wayne,PA,RYE,4308.0
Wayne,PA,SOYBEANS,6.0
Wayne,PA,WHEAT,5342.0
Wayne,TN,CORN,2373024.0
Wayne,TN,"FIELD CROPS, OTHER",1298195.0
Wayne,TN,GRAIN,3254023.0
Wayne,TN,HAY,105649.0
